SubjectID, Experiment, Height, Gender, Age, RandomOrderId, TrialArray
01RMB, full, 52", female, 8, 1, [5,1,3,4,0,2,8,6,7,8,4,7,1,3,6,5,0,2,3,0,8,7,2,5,4,6,1]
Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime
10, 4, -0.02372699, -0.1350978, -0.9905481, 0.03984562, -0.0494865, -0.9979797, 187.7665, 181.3722, 189.9612, 182.8388, 177.7136, 141.1596, -4.927673, 3.658554, -48.80153, 0.7793033, 0.3408, 0.5258723, 0.4675664, 0.7200239, 0.5127838, 32.9459, 55.98861, 66.37959, 54.54244, 42.35918, 32.99874, 21.59653, 13.62943, -33.38085, -154.8206, 125.3836, -123.5816, -128.2964, 135.3544, -108.1609, 26.5242, -9.970871, 15.42068, 4.054068
11, 7, 0.0487945, -0.1049419, -0.9932808, 0.03885897, -0.05490313, -0.9977352, 186.031, 177.1876, 155.0632, 183.1497, 177.7696, 144.7102, -2.881348, -0.5819855, -10.35298, 0.5741094, 0.4238082, -0.7005606, 0.4116598, 0.5011808, -0.761153, 148.8279, 140.6654, 53.56521, 146.6371, 151.5938, 39.399, -2.190796, -10.92845, -14.16621, -37.20311, 36.52225, -101.4979, -36.51256, 26.17578, -105.3112, 0.6905518, 10.34647, -3.813232, 2.910168
12, 1, -0.1334828, -0.2152923, -0.967384, 0.05032953, -0.04587272, -0.9976786, 192.5468, 187.8562, 211.7992, 182.6326, 177.1121, 132.3475, -9.914185, 10.74419, -79.45171, -0.4721796, 0.615374, -0.6311589, -0.2524777, 0.7855104, -0.565003, 135.7255, 216.8007, 322.5008, 125.7268, 204.078, 342.1816, -9.998749, 12.72273, 19.68082, -56.82124, -28.94447, 110.7016, -56.90581, -26.96593, 209.8341, -0.08456421, -1.978546, 99.13252, 2.821129
13, 3, -0.06522062, -0.09111903, -0.9937022, 0.03881622, -0.04809721, -0.9980882, 185.2392, 183.7552, 215.5941, 182.7589, 177.7729, 141.0952, -2.480255, 5.9823, -74.49889, -0.7224017, -0.6721203, 0.1624496, -0.01444018, -0.8796602, 0.4753835, 283.5876, 282.6735, 227.065, 298.3875, 358.2601, 180.9405, 14.7999, -75.58661, -46.12453, 98.34848, -98.91837, 11.4709, 115.6286, -180.4873, 39.84526, 17.28015, 81.56891, 28.37436, 2.886705
14, 6, 0.03723868, -0.1936196, -0.9803696, 0.04410546, -0.04838976, -0.9978543, 191.1719, 177.8247, 169.1133, 182.7763, 177.4692, 137.652, -8.395615, 0.355545, -31.46127, 0.5118181, -0.6877182, -0.5148653, 0.3397231, -0.900652, -0.2709504, 233.1794, 135.1701, 143.3424, 253.2567, 128.5746, 159.3337, 20.07735, 6.595505, 15.99127, 42.00743, 42.65465, -25.77087, 70.48039, 48.89461, 21.68167, 28.47296, -6.23996, 47.45255, 2.664789
15, 5, 0.06857798, -0.09552463, -0.993062, -0.0209281, -0.0508282, -0.9984881, 185.4945, 176.0496, 144.3251, 182.9141, 181.2007, 202.379, -2.580353, -5.151138, 58.05392, 0.994791, -0.07871586, 0.06476753, 0.9963414, -0.03627663, -0.07738104, 309.4476, 86.27492, 94.52428, 205.1174, 94.44097, 92.08521, -104.3302, -8.166054, -2.439064, 123.9531, 89.77467, -49.80081, 22.20329, 86.75976, -110.2938, -101.7498, 3.014915, -60.49299, 2.788234
16, 0, -0.2007608, -0.2638891, -0.9434286, -0.003648266, -0.04961738, -0.9987616, 195.627, 192.0133, 217.263, 182.8441, 180.2093, 184.2053, -12.78293, 11.80402, -33.05777, -0.4837028, -0.3994004, -0.7787884, -0.1642614, -0.3512112, -0.9217749, 207.151, 211.8443, 230.453, 200.8577, 190.1041, 205.0655, -6.293304, 21.74016, -25.38754, 11.52397, -19.83096, 13.18997, 18.0136, -9.894821, 20.8602, 6.489624, -9.936142, 7.670227, 3.263967
17, 2, 0.009895245, -0.1398985, -0.9901165, 0.02884587, -0.04755142, -0.9984522, 188.0424, 179.4274, 175.9541, 182.7267, 178.3452, 148.7579, -5.315704, 1.082245, -27.19617, -0.9599298, -0.177522, 0.216843, -0.7940303, 0.009762971, 0.6077997, 320.694, 282.7292, 259.5225, 0.920252, 307.4327, 270.7044, -319.7737, -24.70352, 11.18192, 132.6516, -103.3018, 83.56841, -181.8064, -129.0875, 121.9465, -314.458, 25.78577, 38.37808, 3.208894
18, 3, 0.003527906, -0.1640501, -0.9864457, 0.01850164, -0.05937701, -0.9980642, 189.4421, 179.7951, 178.7681, 183.4046, 178.938, 162.6932, -6.037476, 0.8570862, -16.07487, -0.4986623, -0.8666853, 0.01387581, -0.02540859, -0.8595598, 0.5104033, 270.9172, 271.5939, 209.9147, 300.7017, 357.1501, 181.6932, 29.78442, -85.55618, -28.22153, 81.47513, -91.79881, 31.14665, 117.297, -178.2121, 19, 35.8219, 86.41327, -12.14665, 3.297729
19, 0, 0.001386567, -0.03731209, -0.9993026, 0.02615286, -0.03917548, -0.99889, 182.1383, 179.9205, 177.8718, 182.2459, 178.5002, 146.2736, 0.1076202, 1.420273, -31.59818, -0.2643769, -0.7363074, -0.6228613, -0.1607136, -0.3393387, -0.9268335, 229.7713, 202.9991, 199.7511, 200.109, 189.8373, 205.3426, -29.66223, 13.16176, 5.591553, 47.63295, -23.07857, 21.87927, 17.8631, -11.33708, 59.069, -29.76985, -11.74149, 37.18973, 4.319582
20, 8, 0.05533737, 0.09880339, -0.9935673, 0.06014553, -0.05232169, -0.9968174, 174.321, 176.8122, 29.25212, 183.0046, 176.5471, 131.0206, 8.683624, 0.2650604, 101.7685, 0.2703167, 0.6536718, -0.7068537, 0.2190201, 0.05126153, -0.9743728, 137.2385, 159.072, 22.46685, 176.9885, 167.3316, 76.82707, 39.74995, -8.259567, 54.36022, -37.08249, 17.74014, -6.785273, -6.016159, 9.215515, -54.19353, 31.06633, 8.524628, -47.40826, 4.02061
21, 7, -0.03531623, -0.1168453, -0.9925221, 0.01785959, -0.04524165, -0.9988164, 186.7143, 182.0378, 196.8173, 182.5935, 178.9756, 158.4579, -4.120819, 3.062225, -38.35944, 0.4990057, 0.4785026, -0.7225155, 0.3998122, 0.4940225, -0.7720699, 146.4846, 145.3691, 46.20159, 147.3861, 152.6229, 38.98323, 0.9015656, -7.253784, -7.218357, -40.22971, 36.66875, -150.6157, -35.20732, 26.35274, -119.4746, 5.022385, 10.31601, 31.14108, 3.419589
22, 2, 0.1290329, 0.004785792, -0.9916289, 0.02276063, -0.04881643, -0.9985484, 179.7235, 172.5862, 87.87589, 182.7988, 178.6942, 155.0027, 3.075333, -6.108032, 67.12685, -0.9764013, -0.0844907, 0.1987504, -0.8652605, 0.01115975, 0.5011982, 336.9692, 281.5056, 265.0544, 1.275545, 300.0814, 270.739, -335.6936, -18.57578, 5.684601, 157.2457, -108.9194, 177.1785, -181.5233, -121.3871, 115.7362, -338.769, 12.46774, -61.44226, 3.164606
23, 5, 0.1371746, -0.2258748, -0.9644499, 0.02330272, -0.04499666, -0.9987153, 193.1811, 171.9051, 148.7295, 182.5797, 178.6634, 152.6214, -10.60146, -6.758301, 3.891891, 0.9464673, -0.3162767, 0.0645671, 0.9854682, -0.0226463, -0.1683436, 281.5382, 86.09738, 108.4779, 187.6617, 99.69405, 91.31644, -93.87656, -13.59666, -17.16142, 88.3571, 85.80769, -40.25167, 5.082001, 78.96933, -61.30498, -83.2751, 6.838364, -21.05331, 3.441744
24, 4, 0.00682468, -0.2737487, -0.9617771, 0.0231805, -0.04564047, -0.9986889, 195.8878, 179.5934, 178.5719, 182.6166, 178.6703, 153.0743, -13.27122, 0.9230957, -25.4976, 0.8675742, 0.1776862, 0.464481, 0.4786941, 0.7510303, 0.4547588, 20.93424, 61.83634, 78.42543, 58.80454, 46.46884, 32.51276, 37.8703, 15.3675, -45.91267, -174.9536, 117.7571, -100.1465, -123.8121, 132.2015, -120.5615, 51.14152, -14.4444, -20.41507, 3.353198
25, 6, 0.04688022, 0.03145403, -0.9984053, 0.02929872, -0.05551633, -0.9980278, 178.1955, 177.3116, 56.14057, 183.1839, 178.3185, 152.1772, 4.988312, -1.006821, 96.0366, 0.4357382, -0.7786229, -0.4515292, 0.3342583, -0.9022983, -0.272267, 239.8902, 136.0196, 150.7675, 253.2089, 129.1642, 159.6727, 13.31866, 6.855392, 8.905289, 61.69469, 41.29204, 94.62688, 70.02504, 49.15425, 7.495575, 8.330353, -7.862213, -87.13131, 3.942688
26, 1, 0.06310613, -0.136374, -0.9886456, 0.04134993, -0.04410693, -0.9981707, 187.8538, 176.3477, 155.168, 182.5301, 177.6278, 136.8478, -5.3237, -1.280121, -18.32016, -0.1596771, 0.7303285, -0.6641716, -0.2519139, 0.7774873, -0.5762403, 132.2839, 193.5182, 347.6671, 126.5443, 203.6134, 342.0471, -5.739601, -10.09518, -5.619934, -55.56996, -17.17052, 192.4991, -55.98586, -25.98558, 205.1993, -0.4159012, 8.815063, 12.70023, 3.187307
