SubjectID, Experiment, Height, Gender, Age, RandomOrderId, TrialArray
00SC, flat, 68", male, 25, 1, [5,1,3,4,0,2,8,6,7,8,4,7,1,3,6,5,0,2,3,0,8,7,2,5,4,6,1]
Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime
10, 4, 0.01515922, 0.1075529, -0.9940838, -0.04598606, -0.1254373, -0.9910352, 173.825, 179.1263, 8.022795, 187.2137, 182.6567, 200.1332, 13.38867, -3.530396, 192.1104, 0.7717952, 0.4539683, -0.4452474, 0.7849095, 0.1832393, -0.5918956, 134.4443, 119.9806, 59.53605, 162.7985, 127.0197, 76.85949, 28.35417, -7.039146, 17.32344, -39.38068, 59.14576, 51.51325, -24.41518, 55.63701, -123.2738, 14.9655, 3.508751, -174.787, 3.088567
11, 7, 0.121472, 0.1719814, -0.9775823, 0.04551837, -0.1305529, -0.9903959, 170.0223, 172.9169, 35.23391, 187.5094, 177.3686, 160.7785, 17.48705, -4.451691, 125.5446, 0.5000829, 0.3395977, -0.796612, 0.4520102, 0.01122142, -0.8919422, 156.9113, 147.881, 55.82025, 179.2792, 153.1255, 88.57789, 22.36787, -5.244492, 32.75764, -13.11099, 25.0359, 20.58634, -8.230164, 24.2431, -72.20057, 4.880829, 0.7928009, -92.78691, 2.865524
12, 1, 0.08607154, 0.1405848, -0.9863203, 0.02056881, -0.1359763, -0.9904985, 171.888, 175.0127, 31.4766, 187.8167, 178.8104, 171.3982, 15.92873, -3.797668, 139.9216, -0.3726108, 0.09178894, -0.9234371, -0.4097044, 0.1852117, -0.8932183, 174.3235, 201.9743, 283.8387, 168.2856, 204.6401, 294.3259, -6.037933, -2.665848, 10.48718, 2.435471, -26.96159, 252.3621, -19.53119, -25.82977, 122.9277, -21.96666, -1.131821, -129.4344, 2.908913
13, 3, 0.02289709, 0.08532852, -0.99609, 0.02030102, -0.1330604, -0.9909, 175.1038, 178.6832, 15.02091, 187.6481, 178.8263, 171.3253, 12.54425, -0.143158, 156.3044, 0.9974717, -0.04656122, -0.05368804, 0.9893841, -0.09022947, -0.1139207, 220.9336, 93.08092, 92.67258, 218.3806, 96.56829, 95.21082, -2.55307, -3.487366, 2.538239, 45.82982, 85.60224, 77.65167, 30.7325, 82.25803, -76.11446, -15.09732, 3.344208, -153.7661, 3.322186
14, 6, -0.05526764, 0.07076736, -0.9959606, -0.01028668, -0.131341, -0.9912839, 175.9357, 183.1762, 322.011, 187.5475, 180.5945, 184.4783, 11.61177, 2.581635, -137.5327, 0.8824406, -0.02909834, 0.4695231, 0.7512429, -0.214109, 0.6243328, 356.4537, 61.98375, 91.88864, 341.0711, 50.27116, 105.9079, -15.3826, 11.71259, 14.01925, 180.518, 121.1924, -230.1223, 153.5236, 130.3234, -78.5704, -26.99437, -9.130951, 151.5519, 3.19868
15, 5, -0.05316384, 0.07596219, -0.9956925, -0.02123553, -0.1331228, -0.990872, 175.6373, 183.0563, 325.0129, 187.6518, 181.2277, 189.0634, 12.01451, 1.828613, -135.9495, 0.1833547, -0.4580182, 0.8698278, -0.1452189, -0.4344155, 0.8889289, 332.2304, 11.90336, 158.1827, 333.9554, 350.7219, 198.484, 1.725037, -338.8185, 40.30135, 156.5931, 171.153, -166.8302, 146.3036, -169.4942, 9.42067, -10.28947, 340.6472, 176.2509, 3.4214
16, 0, -0.02791116, 0.1194185, -0.9924517, -0.01981668, -0.1328551, -0.9909373, 173.1388, 181.6109, 346.8447, 187.6361, 181.1456, 188.4837, 14.49736, 0.4652863, -158.361, -0.0811066, -0.3612608, -0.9289309, -0.1903817, -0.1603957, -0.9685184, 201.251, 184.9899, 192.6536, 189.4034, 191.1208, 229.886, -11.84766, -6.13089, 37.23236, 28.11227, -3.379013, -154.191, 1.767258, -9.975189, 41.40231, -26.34502, 6.596176, 195.5933, 3.121862
17, 2, -0.03306841, 0.217514, -0.9754969, 0.004766506, -0.1353456, -0.990787, 167.43, 181.9415, 351.3556, 187.7787, 179.7244, 177.983, 20.34872, 2.217163, -173.3726, -0.9160887, 0.2494451, 0.3139407, -0.8786011, -0.007113828, 0.4775034, 38.46929, 288.9164, 285.232, 359.1465, 298.5233, 269.5361, 320.6772, -9.606812, -15.69589, -128.9607, -106.9749, -66.1236, 171.3678, -118.7989, 91.55307, 300.3285, 11.82397, 157.6767, 3.064982
18, 3, -0.07707904, 0.1145709, -0.9904204, -0.01809968, -0.1315522, -0.9911439, 173.4014, 184.4501, 326.0688, 187.5605, 181.0462, 187.8339, 14.15913, 3.40387, -138.2349, 0.9948431, 0.01080399, -0.1008497, 0.9868854, -0.09782197, -0.1284061, 173.8852, 95.78844, 89.37779, 217.3008, 97.41325, 95.66077, 43.41553, -1.624817, 6.282982, 0.4838257, 88.66162, -236.691, 29.74022, 83.63293, -92.1731, 29.25639, 5.028687, 144.5179, 3.021312
19, 0, -0.08541263, 0.1394473, -0.9865392, -0.04888014, -0.1267247, -0.9907328, 171.9545, 184.9482, 328.5122, 187.2891, 182.8245, 201.0926, 15.33458, 2.123672, -127.4196, -0.1830488, -0.2938275, -0.9381677, -0.2030326, -0.1586759, -0.9662297, 197.3902, 191.0405, 211.9221, 189.326, 191.8669, 231.9913, -8.064224, -0.8264008, 20.06923, 25.43564, -6.092239, -116.5901, 2.036835, -9.042313, 30.89876, -23.3988, 2.950073, 147.4888, 3.175458
20, 8, -0.1818575, -0.2975465, -0.9372268, -0.03072797, -0.09996559, -0.9945163, 197.6134, 190.9811, 211.4328, 185.7399, 181.7697, 197.0867, -11.87346, 9.211365, -14.34618, 0.1042001, 0.4671502, -0.8780167, 0.1808964, 0.02461224, -0.9831942, 151.9847, 173.232, 12.57425, 178.566, 169.5748, 82.25208, 26.58131, 3.65715, 69.67782, -45.62866, 17.74911, -198.8586, -7.173889, 12.1949, -114.8346, 38.45477, 5.554214, 84.024, 3.365434
21, 7, 0.01498448, 0.2202269, -0.9753338, 0.006396106, -0.1308499, -0.9913816, 167.2762, 179.1198, 3.892469, 187.5189, 179.6304, 177.2015, 20.24268, -0.5105438, 173.3091, 0.4780034, 0.1886675, -0.8578563, 0.4258034, 0.01764973, -0.9046435, 167.5965, 150.8731, 68.4609, 178.8823, 154.7943, 87.62643, 11.28583, -3.921127, 19.16553, 0.320282, 28.24667, 64.56843, -8.636566, 24.83609, -89.57511, -8.956848, 3.410583, -154.1435, 3.121175
22, 2, 0.07799144, 0.1261573, -0.9889396, -0.01666223, -0.1322846, -0.9910718, 172.7301, 175.4908, 31.72468, 187.6027, 180.9632, 187.179, 14.87254, -5.472397, 155.4543, -0.7154391, 0.06466678, 0.695676, -0.8749218, 0.01467363, 0.4840419, 5.310686, 314.1976, 275.1648, 1.736378, 298.9531, 270.9608, -3.574308, 15.24448, -4.203949, -167.4195, -138.7068, 243.4401, -185.8663, -117.9899, 83.78183, -18.44685, -20.71687, -159.6583, 3.519578
23, 5, -0.7785438, 0.09165096, 0.6208621, -0.02549765, -0.1227931, -0.9921047, 8.397293, 308.5712, 276.714, 187.0556, 181.4722, 191.7306, 178.6583, 127.099, -84.98341, 0.1703259, -0.4461265, 0.8786127, -0.2186904, -0.4274973, 0.8771662, 333.0803, 10.97115, 159.1037, 334.0172, 346.0007, 207.0925, 0.9368896, -335.0296, 47.98872, 324.683, 297.6, -117.6103, 146.9615, -164.5285, 15.36185, -177.7215, 462.1285, 132.9721, 3.598548
24, 4, -0.04471705, 0.1608463, -0.985966, -0.004149147, -0.1327604, -0.9911395, 170.7346, 182.5968, 344.4635, 187.6292, 180.2399, 181.7901, 16.89458, 2.356934, -162.6734, 0.6847692, 0.4348052, -0.5848382, 0.7838323, 0.1821916, -0.593644, 143.3706, 130.4995, 57.58584, 162.9386, 127.1389, 76.9147, 19.56796, 3.360664, 19.32886, -27.36404, 52.09726, -286.8776, -24.69066, 53.10099, -104.8754, 2.673386, -1.003731, 182.0023, 4.41078
25, 6, -0.0371266, 0.1855354, -0.981936, -0.05544328, -0.1270585, -0.9903445, 169.3002, 182.1653, 348.6843, 187.3109, 183.2043, 203.5745, 18.01076, -1.039001, -145.1097, 0.9278638, -0.02086018, 0.3723355, 0.7974458, -0.2091237, 0.5659924, 356.7933, 68.13527, 91.2879, 339.7217, 54.63452, 104.6945, -17.07166, 13.50075, 13.40656, 187.4931, 114.03, -257.3964, 152.4107, 128.5698, -98.88007, -35.08241, -14.53975, 158.5163, 2.865588
26, 1, -0.0392544, 0.1473585, -0.9883041, -0.04616937, -0.1299909, -0.9904397, 171.5195, 182.2745, 345.0835, 187.4771, 182.6689, 199.5537, 15.95755, -0.3943939, -145.5298, -0.3875018, -0.06580973, -0.9195172, -0.4105052, 0.1921734, -0.891378, 184.0937, 202.8515, 260.3614, 167.8337, 204.7274, 295.0861, -16.25993, -1.875946, 34.72473, 12.57414, -20.57695, -84.72214, -19.64334, -22.0585, 95.53241, -32.21748, 1.481552, 180.2545, 3.132596
27, 5, -0.1364641, 0.1153216, -0.9839098, -0.05771957, -0.1220478, -0.9908445, 173.315, 187.8963, 310.2001, 187.0221, 183.3339, 205.3107, 13.70706, 4.562424, -104.8895, 0.4931826, -0.4632689, 0.7363104, -0.2630042, -0.4956234, 0.8277598, 327.8229, 33.81428, 133.2086, 329.0888, 342.3734, 207.9528, 1.265961, -308.5591, 74.74419, 154.5079, 154.082, -176.9915, 142.0668, -159.0395, 2.64212, -12.4411, 313.1215, 179.6336, 3.675543
