SubjectID, Experiment, Height, Gender, Age, RandomOrderId, TrialArray
07FXC, flat, 170cms, male, 23, 3, [3,5,4,0,2,6,1,8,7,3,0,4,8,6,1,7,5,2,8,1,2,0,5,3,6,7,4]
Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime
10, 0, -0.03750924, -0.2424805, -0.9694311, -0.02382598, -0.1266575, -0.9916604, 194.0431, 182.2158, 188.7934, 187.2785, 181.3763, 190.6536, -6.764511, 0.839447, 1.860229, -0.4260824, -0.3972537, -0.8127998, -0.1632134, -0.1616993, -0.9732496, 206.047, 207.6642, 227.0054, 189.4332, 189.5199, 225.267, -16.61378, 18.14435, -1.738373, 12.00389, -25.44844, 38.21201, 2.154617, -8.143539, 34.6134, -9.849274, -17.3049, -3.598602, 3.576344
11, 4, 0.0305325, -0.1312243, -0.9908825, -0.02545092, -0.1306285, -0.9911047, 187.5439, 178.2351, 166.9018, 187.5083, 181.471, 191.0251, -0.03553772, -3.235901, 24.12326, 0.9429543, 0.01924118, -0.3323658, 0.638924, 0.1260594, -0.758871, 176.6868, 109.4162, 88.83103, 170.5685, 139.9046, 78.83892, -6.118286, -30.48844, -9.992111, -10.85713, 68.81892, -78.07078, -16.93988, 41.56638, -112.1861, -6.082748, 27.25254, -34.11537, 5.441962
12, 8, -0.04087391, -0.148307, -0.9880964, -0.03244313, -0.1274812, -0.9913102, 188.536, 182.3688, 195.4084, 187.3279, 181.8745, 194.2783, -1.208069, 0.494278, -1.130081, 0.20517, 0.1199836, -0.9713443, 0.1641224, 0.004473756, -0.9864298, 172.9583, 168.0732, 59.68087, 179.7401, 170.5536, 88.43858, 6.78183, -2.480499, 28.75771, -15.5777, 14.29561, -135.7275, -7.587799, 11.32083, -105.8397, 7.989899, 2.974777, 29.88779, 3.832315
13, 6, -0.06664591, -0.2745517, -0.95926, -0.03280276, -0.1223405, -0.9919459, 195.9718, 183.9743, 193.6443, 187.031, 181.894, 195.0095, -8.94075, 2.080292, 1.365173, 0.3062128, -0.115317, 0.9449527, 0.8987845, -0.380101, -0.2184252, 353.0423, 17.95497, 110.6359, 240.1161, 103.6594, 112.9238, -112.9262, -85.70442, 2.287842, 157.0706, 166.0193, -83.00838, 53.08514, 78.23464, -82.08572, -103.9854, 87.78471, 0.9226685, 4.83133
14, 1, 0.5640239, -0.2154376, -0.7971599, -0.06155144, -0.115928, -0.9913486, 195.1233, 144.719, 110.9051, 186.6698, 183.5529, 207.9659, -8.45343, -38.83386, 97.06075, -0.4881799, 0.04963141, -0.8713306, -0.3484291, 0.09547696, -0.9324599, 176.7399, 209.2606, 275.8051, 174.1537, 200.489, 285.3241, -2.586212, 8.771545, 9.518982, -18.38335, -64.54158, 164.9, -12.51613, -16.93617, 77.35822, 5.867218, -47.60541, -87.54178, 4.488829
15, 7, -0.06178936, -0.1888028, -0.9800693, -0.0286264, -0.1208108, -0.9922627, 190.904, 183.6075, 198.1217, 186.9418, 181.6525, 193.3305, -3.96225, 1.955002, -4.791153, 0.4532353, 0.1292211, -0.881975, 0.332385, -0.009206038, -0.9430989, 171.6647, 152.802, 74.08672, 180.5593, 160.5856, 91.58651, 8.894562, -7.783585, 17.49979, -19.23929, 30.80553, -124.035, -6.382477, 21.06694, -101.744, 12.85681, 9.738586, 22.29094, 5.298284
16, 5, -0.06507225, -0.2649574, -0.9620621, -0.02693898, -0.1194279, -0.9924773, 195.3979, 183.8695, 193.7985, 186.8616, 181.5548, 192.7113, -8.53627, 2.314697, -1.087158, -0.04778595, -0.3957121, 0.9171305, -0.4274147, -0.8725945, -0.2364225, 336.6614, 357.0174, 186.8857, 254.8401, 241.051, 206.0966, -81.82126, 115.9663, 19.21091, 141.2635, -173.1479, -6.912811, 67.97853, -59.49622, 13.38525, -73.28499, -113.6516, 20.29807, 4.864044
17, 2, -0.05323337, -0.2003922, -0.9782687, -0.0473657, -0.1197514, -0.9916734, 191.5765, 183.1147, 194.8768, 186.8855, 182.7346, 201.5805, -4.691025, 0.3801575, 6.703659, -0.9398135, 0.007179033, 0.3416125, -0.9767892, -0.07940498, -0.1989413, 1.203901, 289.9757, 270.4377, 201.7588, 258.4881, 265.3525, 200.5549, 31.48758, -5.085114, -190.3726, -106.861, 75.56085, 14.87329, -75.75354, 63.77208, 205.2459, -31.10742, -11.78877, 4.197183
18, 8, -0.1101509, -0.1946704, -0.9746643, -0.03361371, -0.1203385, -0.9921637, 191.2951, 186.4479, 209.5026, 186.9156, 181.9404, 195.6064, -4.379532, 4.507477, -13.89616, 0.5045801, 0.1220744, -0.8546911, 0.1479936, 0.004869746, -0.9889763, 171.8715, 149.4439, 76.3996, 179.7179, 171.4892, 88.11536, 7.84639, -22.04536, 11.71575, -19.4236, 37.004, -133.103, -7.197678, 10.45116, -107.4911, 12.22592, 26.55284, 25.61191, 5.820803
19, 1, -0.1002449, -0.2155194, -0.9713406, -0.01825796, -0.1171436, -0.9929472, 192.51, 185.8922, 204.9446, 186.7284, 181.0534, 188.8588, -5.781616, 4.838806, -16.08582, -0.6240469, 0.2583814, -0.7374311, -0.3255408, 0.08763201, -0.9414583, 160.6905, 220.2394, 292.4916, 174.6822, 199.0745, 285.0663, 13.99164, 21.16484, -7.425323, -31.81949, -34.34717, 87.54695, -12.04623, -18.02113, 96.20744, 19.77325, -16.32603, 8.660492, 4.085803
20, 2, 0.003474986, -0.3466285, -0.9379961, -0.01277239, -0.1102627, -0.9938204, 200.2814, 179.7877, 179.4256, 186.331, 180.7363, 186.6075, -13.95039, -0.9485779, 7.181839, -0.430288, -0.1036183, 0.8967249, -0.9240333, -0.06384426, -0.3769435, 353.4086, 334.3663, 256.4603, 189.6132, 247.8078, 266.0475, -163.7954, 86.55844, 9.58725, 153.1272, -154.5785, 77.03467, 3.282181, -67.07152, 79.44008, -149.845, -87.50702, 2.405411, 3.908974
21, 0, -0.06862701, -0.1996165, -0.977468, -0.01977724, -0.1160497, -0.9930465, 191.5421, 184.0161, 198.9727, 186.6655, 181.1409, 189.6715, -4.876633, 2.875153, -9.301208, -0.4139669, -0.3656032, -0.8336462, -0.1442224, -0.1524571, -0.9777305, 203.6803, 206.4078, 228.55, 188.8627, 188.391, 223.4101, -14.81755, 18.01675, -5.139908, 12.13817, -22.39171, 29.57735, 2.19725, -7.250107, 33.73865, -9.940918, -15.1416, 4.161301, 3.057974
22, 5, -0.004581107, -0.1703721, -0.9853693, -0.02257621, -0.1165022, -0.9929338, 189.8096, 180.2664, 181.5402, 186.692, 181.3025, 190.9671, -3.117554, -1.036118, 9.426819, -0.1860394, -0.3804223, 0.9059075, -0.3433335, -0.7850786, -0.5155324, 337.2208, 348.395, 206.0602, 236.7086, 213.6628, 203.6209, -100.5122, 134.7322, -2.439285, 147.4112, -168.1286, 24.51996, 50.01656, -32.36028, 12.65385, -97.39465, -135.7683, -11.8661, 7.642733
23, 3, -0.04844039, -0.2863204, -0.9569087, -0.01096391, -0.1080093, -0.9940894, 196.6579, 182.8979, 189.6025, 186.2009, 180.6319, 185.7962, -10.45697, 2.266037, -3.806335, 0.9882541, -0.01123422, -0.1524066, 0.7356681, -0.1327785, -0.6642006, 184.2158, 98.76698, 90.6513, 191.3048, 132.0774, 100.231, 7.08905, -33.31045, 9.579697, -12.44215, 84.13096, -98.95121, 5.103867, 48.55447, -85.56518, 17.54602, 35.57648, 13.38603, 5.277834
24, 6, -0.04820997, -0.2616998, -0.9639446, -0.0005686179, -0.1046425, -0.9945098, 195.189, 182.8632, 190.4379, 186.0066, 180.0327, 180.3113, -9.182449, 2.830414, -10.12657, 0.4624853, -0.4550994, 0.7609152, 0.6483151, -0.2617281, -0.7149727, 329.1166, 31.29129, 134.5388, 200.106, 137.7992, 111.9842, -129.0106, -106.5079, -22.55465, 133.9276, 151.5719, -55.89908, 14.09944, 42.23352, -68.32716, -119.8281, 109.3383, -12.42808, 6.175915
25, 7, -0.06571969, -0.2095526, -0.9755865, -0.01945465, -0.1044403, -0.9943409, 192.1227, 183.8539, 197.4124, 185.9961, 181.1209, 190.5518, -6.126663, 2.732986, -6.860565, 0.4658853, 0.1980499, -0.8623961, 0.3148115, -0.0104817, -0.9490963, 167.0663, 151.6211, 66.96944, 180.6327, 161.6495, 91.90697, 13.56648, -10.02841, 24.93753, -25.05647, 32.23273, -130.443, -5.363327, 19.47133, -98.64487, 19.69315, 12.7614, 31.79809, 4.752316
26, 4, -0.08651689, -0.2973826, -0.9508305, -0.02029705, -0.100026, -0.9947778, 197.3676, 185.1991, 196.2212, 185.7419, 181.1689, 191.4706, -11.62579, 4.030212, -4.75061, 0.8966185, 0.1476672, -0.4174565, 0.5435646, 0.1042471, -0.8328685, 160.5197, 114.9662, 80.64771, 172.8656, 146.8699, 79.1434, 12.34586, -31.90365, -1.504311, -36.8479, 70.23287, -115.5735, -12.87625, 34.29901, -112.3272, 23.97165, 35.93386, 3.2463, 6.595497
