SubjectID, Experiment, Height, Gender, Age, RandomOrderId, TrialArray
01RMB, full, 52", female, 8, 2, [2,0,3,4,1,5,7,8,6,1,5,8,6,3,4,7,2,0,8,5,6,0,4,2,3,7,1]
Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime
0, 2, -0.1783606, 0.07530878, -0.981079, 0.04378758, 0.002732148, -0.9990371, 175.6105, 190.3039, 292.8908, 179.8433, 177.4904, 86.42963, 4.232788, 12.81351, -206.4612, -0.929482, 0.1786927, 0.3226952, -0.9604809, 0.1009754, 0.2593846, 28.97552, 289.1458, 280.8823, 21.27038, 285.1126, 276.0015, -7.705141, 4.033234, -4.880859, -146.635, -98.84198, -12.00848, -158.5729, -107.6223, 189.5718, -11.93793, 8.780273, 201.5803, 4.108851
1, 0, -0.1653732, 0.08328041, -0.9827086, 0.03787213, 0.001478764, -0.9992815, 175.156, 189.5524, 296.7294, 179.9152, 177.8296, 87.76395, 4.759232, 11.72285, -208.9655, -0.2537244, -0.1499276, -0.9555866, -0.1528304, -0.3133876, -0.9372465, 188.9168, 194.8699, 239.4208, 198.4884, 189.2613, 205.9972, 9.57164, 5.608566, -33.42365, 13.76079, -5.317474, -57.30856, 18.5732, -11.43176, 118.2332, 4.812408, 6.114288, 175.5418, 4.209707
2, 3, -0.3171851, -0.06109546, -0.9463937, 0.04542176, 0.004816325, -0.9989563, 183.6937, 198.5286, 259.0974, 179.7238, 177.3966, 83.94723, -3.969894, 21.13205, -175.1501, -0.5890106, -0.7670594, 0.2543352, 0.009519812, -0.9522047, 0.3053122, 288.3441, 293.3547, 217.52, 287.7778, 1.785937, 179.4272, -0.5662842, 291.5688, -38.09279, 104.6504, -94.8261, -41.57736, 108.054, 175.6107, 95.47997, 3.40361, -270.4368, 137.0573, 3.686736
3, 4, -0.0308632, -0.1469626, -0.9886606, 0.03586218, 0.003761514, -0.9993497, 188.455, 181.788, 191.8602, 179.7843, 177.9448, 84.01226, -8.670654, 3.843231, -107.8479, 0.6623979, 0.5496583, 0.5090234, 0.4646878, 0.8413172, 0.2761352, 47.19808, 52.45932, 50.31409, 71.82925, 59.27961, 28.91335, 24.63117, -6.820286, -21.40074, -141.2569, 129.3287, -141.5461, -107.9551, 118.6652, -55.09891, 33.30183, 10.66352, 86.44717, 4.053873
4, 1, 0.3351711, 0.006240712, -0.9421365, 0.007422637, 0.000705774, -0.9999722, 179.6205, 160.4167, 88.9333, 179.9596, 179.5747, 84.56842, 0.3390808, -19.15807, -4.364883, 0.1122048, 0.5917404, -0.7982815, -0.2424288, 0.7420763, -0.6249408, 143.4516, 171.999, 10.73686, 130.1025, 201.2024, 341.9083, -13.34918, -29.20338, 331.1715, -36.16884, -11.58238, -78.19645, -49.8571, -21.6277, 257.3399, -13.68826, 10.04532, 335.5363, 3.754046
5, 5, 0.2292296, -0.102674, -0.9679422, 0.01419717, 0.008438847, -0.9998636, 186.055, 166.6766, 114.128, 179.5164, 179.1865, 59.27261, -6.538528, -12.50992, -54.85544, 0.973033, 0.1377956, -0.1849848, 0.9316337, 0.02118272, -0.362781, 143.3175, 100.7641, 81.93968, 176.6583, 111.2761, 88.69748, 33.34082, -10.51196, 6.757797, -42.73749, 65.91245, -32.18836, -2.858139, 67.91042, 29.42487, 39.87935, -1.997963, 61.61324, 4.141788
6, 7, 0.1393589, 0.07529632, -0.9873752, 0.005275424, 0.0004776778, -0.9999859, 175.6391, 171.9663, 61.61742, 179.9726, 179.6977, 84.82611, 4.333496, -7.731445, 23.20869, 0.3079586, 0.5378443, -0.7847834, 0.3837774, 0.4861127, -0.7851174, 145.5755, 158.5743, 29.79457, 148.2359, 153.9499, 38.29047, 2.660355, 4.624435, 8.495899, -30.06358, 13.39195, -31.82286, -31.73672, 25.74783, -46.53564, -1.673141, -12.35588, -14.71279, 3.965577
7, 8, 0.1651835, -0.09303098, -0.9818656, 0.01897633, 0.005475838, -0.9998049, 185.4126, 170.4503, 119.3881, 179.6862, 178.9127, 73.9039, -5.726364, -8.462357, -45.48423, 0.2949193, 0.2504999, -0.9221022, 0.1995588, 0.07587297, -0.976944, 164.8017, 162.264, 49.65595, 175.5591, 168.4551, 69.18301, 10.75742, -6.191132, 19.52707, -20.61086, 8.186325, -69.73218, -4.127075, 10.45755, -4.720886, 16.48378, -2.271225, 65.01129, 4.453358
8, 6, 0.1018627, -0.02340636, -0.9945232, 0.01157282, 0.00238683, -0.9999301, 181.3482, 174.152, 102.941, 179.8632, 179.3369, 78.34647, -1.484985, -5.184937, -24.59452, 0.3628645, -0.61703, -0.698286, 0.331811, -0.8860975, -0.3236245, 221.4649, 152.5414, 149.541, 249.9366, 134.2844, 159.4709, 28.47163, 18.25694, 9.929962, 40.11671, 21.61061, 46.59997, 70.07333, 45.05249, 81.12445, 29.95662, -23.44188, 34.52448, 3.187144
9, 1, 0.02161653, -0.008045491, -0.9997341, 0.01473038, 0.002228866, -0.999889, 180.4611, 178.7613, 110.4148, 179.8723, 179.156, 81.3958, -0.5888062, -0.3946686, -29.01905, -0.05479734, 0.6579399, -0.7510742, -0.2426823, 0.7408946, -0.6262432, 138.7817, 184.1728, 355.239, 130.2063, 201.1824, 341.8636, -8.575424, -17.00955, -13.3754, -41.6794, -5.411514, 244.8242, -49.66602, -22.0264, 260.4678, -7.986618, 16.61488, 15.64365, 3.265074
10, 5, 0.0139356, 0.01800826, -0.9997407, 0.01131926, 0.003147008, -0.9999309, 178.968, 179.2014, 37.73432, 179.8197, 179.3514, 74.46288, 0.8516235, -0.1500397, 36.72855, 0.9733279, 0.183089, -0.1382438, 0.948556, 0.01983173, -0.3159874, 127.0551, 98.08377, 79.3468, 176.4088, 108.4242, 88.80228, 49.35365, -10.34042, 9.455475, -51.91293, 81.11763, 41.61248, -3.410904, 70.92725, 14.3394, 48.50202, 10.19038, -27.27308, 3.264915
11, 8, 0.2508496, 0.08394822, -0.9643793, -0.005966876, 1.856459E-06, -0.9999822, 175.025, 165.4196, 71.49689, 179.9999, 180.3419, 270.0178, 4.974884, -14.92226, 198.5209, 0.2631404, 0.489861, -0.8311399, 0.1984318, 0.0724125, -0.9774361, 149.4856, 162.4321, 28.24352, 175.763, 168.5242, 69.95177, 26.27747, -6.092087, 41.70826, -25.53944, 2.987503, -43.25338, -4.236862, 11.81767, -200.066, 21.30258, -8.83017, -156.8127, 3.254836
12, 6, -0.1610308, -0.1154885, -0.9801694, 0.02227575, 0.01394725, -0.9996546, 186.7199, 189.3297, 234.3526, 179.2007, 178.7235, 57.94857, -7.519241, 10.60623, -176.404, 0.1472667, -0.6656365, -0.7316016, 0.3420563, -0.8798714, -0.3298844, 222.297, 168.6188, 167.5247, 249.4478, 133.9622, 158.7561, 27.15079, 34.6566, -8.768661, 35.57712, 20.71088, -66.82785, 70.24715, 44.76125, 100.8075, 34.67003, -24.05037, 167.6353, 3.609496
13, 3, 0.08090906, 0.2560249, -0.9632785, 0.01723851, 0.0009962578, -0.9998509, 165.1158, 175.1988, 17.53759, 179.9429, 179.0123, 86.69241, 14.82715, -3.813446, 69.15482, -0.6995875, -0.697798, 0.1538035, -0.02928153, -0.9651246, 0.2601481, 282.43, 282.3992, 225.0734, 285.0855, 353.578, 181.7378, 2.655518, -71.1788, -43.33557, 117.3142, -107.2004, 207.5358, 105.1426, -174.5657, 95.04539, -12.17163, 67.36536, -112.4904, 2.920664
14, 4, 0.8882128, 0.107543, -0.4466683, -0.008061102, -0.002454967, -0.9999645, 166.4627, 116.6971, 83.09635, 180.1407, 180.4619, 253.0622, 13.67795, -63.76478, 169.9658, 0.7761874, 0.6178165, 0.1258407, 0.4878737, 0.8102758, 0.3247036, 78.48713, 80.79095, 51.48151, 68.16244, 56.35431, 31.05249, -10.32469, 24.43665, -20.42901, -87.97559, 35.90615, -31.61485, -111.9782, 124.1076, -222.0097, -24.00264, -88.20142, -190.3948, 4.553049
15, 7, 0.2582155, -0.0628027, -0.9640439, 0.01380959, 0.002010958, -0.9999027, 183.7273, 165.0055, 103.67, 179.8848, 179.2087, 81.7148, -3.842499, -14.20323, -21.95515, 0.5306751, 0.3384947, -0.7770494, 0.3713918, 0.4879482, -0.7899207, 156.4613, 145.6694, 57.46796, 148.2956, 154.8188, 37.27583, -8.16568, -9.149368, -20.19213, -27.26595, 19.33607, -46.20199, -31.58913, 24.38994, -44.43896, -4.323181, -5.053864, 1.763023, 3.620723
16, 2, 0.2658764, 0.01792379, -0.9638405, 0.0145081, 0.00446371, -0.9998847, 178.9346, 164.5784, 86.1433, 179.7442, 179.1687, 72.89842, 0.8095856, -14.59029, -13.24487, -0.9966519, 0.02468939, -0.07794625, -0.9695174, 0.1179449, 0.2147674, 162.4245, 265.5281, 271.4191, 28.77449, 282.4904, 276.9361, -133.65, -16.96234, 5.517059, -16.51018, -100.9497, 185.2758, -150.9697, -103.3217, 204.0377, -134.4595, 2.372055, 18.76193, 3.530619
17, 0, 0.4543171, -0.04133119, -0.8898807, 0.005898038, 0.00663988, -0.9999605, 182.6592, 152.954, 95.19814, 179.6196, 179.6621, 41.61388, -3.039673, -26.70807, -53.58426, 0.1583366, -0.2695083, -0.9498919, -0.1573679, -0.303694, -0.9396837, 195.84, 170.5364, 149.5657, 197.9102, 189.507, 207.3922, 2.070206, -18.97061, 57.82655, 13.18076, -17.58244, 54.36755, 18.29063, -9.844986, 165.7784, 5.109879, -7.737457, 111.4108, 3.276498
18, 8, 0.2981424, -0.05245293, -0.9530791, 0.009016907, 0.006333545, -0.9999393, 183.1501, 162.6293, 99.97807, 179.6371, 179.4834, 54.9155, -3.513, -16.85408, -45.06257, 0.4822707, 0.1973071, -0.8535132, 0.1980396, 0.07618061, -0.9772292, 166.9836, 150.5317, 67.7495, 175.5425, 168.5439, 68.95958, 8.558929, -18.01218, 1.210075, -16.16653, 12.09753, -32.22857, -4.094604, 10.93944, 14.04408, 12.07193, 1.158096, 46.27265, 7.030323
