SubjectID, Experiment, Height, Gender, Age, RandomOrderId, TrialArray
04AS, full, 64", female, 17, 3, [3,5,4,0,2,6,1,8,7,3,0,4,8,6,1,7,5,2,8,1,2,0,5,3,6,7,4]
Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime
10, 0, 0.05586515, -0.06489556, -0.9963273, 0.02053219, -0.05496662, -0.9982771, 183.7267, 176.7907, 139.2766, 183.1516, 178.8217, 159.5174, -0.5750732, -2.031006, 20.2408, -0.2529986, -0.4006031, -0.8806298, -0.1511657, -0.3392711, -0.9284633, 204.461, 196.029, 212.2742, 200.0729, 189.2473, 204.0158, -4.388153, 6.781631, -8.258377, 20.73434, -19.23825, 72.99763, 16.92126, -10.42561, 44.49846, -3.81308, -8.812637, -28.49918, 3.329128
11, 4, 0.02698003, -0.1466306, -0.9888234, 0.02827616, -0.0514338, -0.9982761, 188.4348, 178.4371, 169.5742, 182.9494, 178.3775, 151.1998, -5.485397, 0.05955505, -18.37436, 0.5126163, 0.3446055, 0.7864296, 0.5007716, 0.7684182, 0.3984485, 23.66254, 33.09741, 56.0891, 62.59187, 51.49182, 33.09195, 38.92933, -18.39441, -22.99715, -164.7723, 145.3397, -113.4851, -120.3575, 126.8857, -118.1079, 44.41473, 18.45396, -4.622787, 2.948528
12, 8, -0.1014218, -0.02042868, -0.9946339, -0.02269897, -0.05420423, -0.9982719, 181.1766, 185.8223, 258.6117, 183.108, 181.3026, 202.7224, 1.931366, 4.519684, -55.88934, 0.2355057, 0.1732513, -0.9563059, 0.2026974, 0.0506274, -0.9779319, 169.7313, 166.1653, 53.6597, 177.0365, 168.29, 75.97624, 7.305191, -2.124725, 22.31654, -11.44537, 19.65697, -204.952, -6.071548, 13.01256, -126.7461, 5.373825, 6.644409, 78.20589, 2.732101
13, 6, 0.01521788, 0.02586566, -0.9995497, 0.002895126, -0.0579522, -0.9983152, 178.5177, 179.1277, 30.47013, 183.3223, 179.8338, 177.14, 4.804611, -0.7061005, 146.6699, 0.2389904, -0.7653127, -0.5976455, 0.3309186, -0.9113686, -0.2447451, 232.0131, 158.2042, 162.6576, 254.9681, 126.4864, 160.044, 22.95494, 31.71785, -2.613571, 53.49544, 20.92354, 132.1874, 71.64577, 53.34749, -17.09605, 18.15033, -32.42395, -149.2835, 2.610489
14, 1, 0.02895371, -0.06080756, -0.9977295, 0.003989705, -0.05441532, -0.9985104, 183.4876, 178.3378, 154.5384, 183.1193, 179.7711, 175.8066, -0.3683014, -1.433304, 21.2682, -0.2822711, 0.4474328, -0.848603, -0.2570175, 0.7524976, -0.6063739, 152.1992, 198.3987, 327.7535, 128.8624, 202.9701, 341.1423, -23.33681, -4.571442, 13.38879, -31.28842, -20.06093, 173.2151, -54.25693, -23.19907, 165.3357, -22.96851, 3.138138, -7.87941, 2.732238
15, 7, -0.005636342, 0.04098671, -0.9991439, 0.009880743, -0.05718867, -0.9983144, 177.6509, 180.3232, 352.17, 183.2786, 179.4329, 170.1975, 5.627686, 0.890274, -181.9725, 0.4989339, 0.3113167, -0.8087938, 0.3900158, 0.486733, -0.7816513, 158.9475, 148.3301, 58.03733, 148.0895, 153.4825, 38.70496, -10.858, -5.152344, -19.33237, -18.7034, 31.99309, -294.1327, -35.18909, 25.95047, -131.4926, -16.48569, 6.042618, 162.6401, 2.766097
16, 5, -0.03567555, 0.006990123, -0.9993392, 0.01371399, -0.05358076, -0.9984694, 179.5992, 182.0445, 281.0859, 183.0717, 179.2131, 165.6434, 3.472458, 2.831451, -115.4425, 0.9808624, 0.1946781, -0.003109951, 0.9722202, -0.05232789, -0.2281438, 90.91521, 90.18166, 78.77402, 192.9181, 103.2062, 93.08086, 102.0029, -13.02457, 14.30684, -88.68403, 91.86288, -202.3119, 9.846436, 76.00685, -72.56249, 98.53046, 15.85603, 129.7494, 2.486824
17, 2, 0.01498415, 0.02867107, -0.9994767, 0.01255387, -0.05496718, -0.9984092, 178.3569, 179.1411, 27.59258, 183.1512, 179.2796, 167.135, 4.794373, -0.1385345, 139.5424, -0.7636958, 0.2831563, 0.5801649, -0.9373592, -0.02928993, 0.347131, 26.01524, 307.2232, 290.3433, 355.177, 290.321, 268.2102, 329.1617, 16.90219, -22.13309, -152.3416, -128.0822, 262.7507, 172.0257, -111.0414, 101.0753, 324.3674, -17.04073, -161.6755, 3.153256
18, 8, -0.008209344, 0.0768832, -0.9970064, 0.00151797, -0.05862518, -0.9982789, 175.5904, 180.4718, 353.9052, 183.3609, 179.9129, 178.5168, 7.770493, 0.5588684, -175.3885, 0.1381825, 0.215908, -0.9665866, 0.199967, 0.05114036, -0.9784671, 167.4085, 171.8642, 32.61951, 177.0081, 168.4496, 75.65443, 9.599655, 3.41452, 43.03492, -8.181961, 8.60759, -321.2857, -6.352798, 11.46324, -102.8624, 1.829163, -2.855652, 218.4234, 2.920727
19, 1, 0.02590457, 0.05797292, -0.9979822, 0.01201843, -0.05746334, -0.9982753, 176.6754, 178.5131, 24.07696, 183.2944, 179.3102, 168.1869, 6.619034, -0.7971191, 144.11, -0.3329979, 0.4158555, -0.8462722, -0.2541144, 0.7615837, -0.5961679, 153.8306, 201.479, 321.3139, 128.0538, 203.086, 341.5479, -25.77679, -1.606918, 20.23404, -22.84477, -22.96591, 297.2369, -55.2406, -23.77571, 173.361, -32.39583, 0.8097992, -123.8759, 2.510355
20, 2, 0.0184521, 0.08250012, -0.9964203, 0.01934206, -0.0576495, -0.9981495, 175.2669, 178.9391, 12.60737, 183.3055, 178.8899, 161.4528, 8.038605, 0.04924011, 148.8454, -0.7473142, 0.3249033, 0.5796202, -0.9271819, -0.02850369, 0.3735255, 29.2726, 307.7973, 293.4976, 355.6362, 291.9426, 268.2391, 326.3636, 15.85471, -25.25842, -145.9943, -128.8582, 280.8902, 172.3307, -113.0527, 106.7863, 318.325, -15.80547, -174.1039, 2.976899
21, 0, -0.1109225, 0.06919695, -0.9914173, 0.01990296, -0.0588698, -0.9980673, 176.0075, 186.3839, 301.9572, 183.3756, 178.8576, 161.3204, 7.368149, 7.52626, -140.6368, -0.2425445, -0.2799902, -0.9288585, -0.1577357, -0.3424279, -0.9262087, 196.7746, 194.6344, 220.9011, 200.2898, 189.6649, 204.7326, 3.515198, 4.969467, -16.16846, 20.76717, -8.250504, -81.05612, 16.91422, -10.8073, 43.41223, -3.852951, 2.556793, 124.4684, 2.711546
22, 5, -0.03040113, -0.06527761, -0.9974041, 0.02464981, -0.05191282, -0.9983473, 183.7445, 181.7458, 204.9724, 182.9766, 178.5856, 154.6002, -0.7678986, 3.160217, -50.37216, 0.9837289, 0.1772382, -0.02939614, 0.9768356, -0.05573131, -0.2066065, 99.41717, 91.71162, 79.78661, 195.096, 101.9424, 93.26535, 95.67884, -10.23077, 13.47874, -84.32735, 90.03423, -125.1858, 12.11938, 76.64324, -61.33485, 96.44674, 13.39098, 63.8509, 2.898906
23, 3, -0.08895176, 0.08701563, -0.9922278, 0.004265884, -0.05805671, -0.9983041, 174.9881, 185.1228, 314.3696, 183.3283, 179.7552, 175.7976, 8.340164, 5.367615, -138.5721, -0.2424203, -0.6745902, 0.6972522, -0.1182252, -0.9368908, 0.3290264, 315.9464, 340.8285, 199.7664, 289.3507, 340.2357, 187.1921, -26.59567, 0.5927734, -12.57431, 140.9583, -155.7057, -114.6032, 106.0224, -160.4805, 11.3945, -34.93584, 4.774841, 125.9977, 3.320903
24, 6, 0.04523581, 0.03360309, -0.9984111, 0.01634867, -0.05851794, -0.9981525, 178.0724, 177.4058, 53.39346, 183.3552, 179.0616, 164.3908, 5.282837, -1.655807, 110.9973, 0.2910975, -0.7146906, -0.6359873, 0.33378, -0.9095231, -0.2477069, 228.3348, 155.406, 157.8387, 254.7651, 126.5801, 159.8477, 26.43028, 28.82589, 2.009048, 50.26247, 21.99986, 104.4452, 71.40991, 52.48156, -4.54306, 21.14745, -30.4817, -108.9883, 2.79879
25, 7, 0.06147354, -0.1026588, -0.9928154, 0.03000239, -0.05247672, -0.9981713, 185.9035, 176.4569, 149.0862, 183.0094, 178.2784, 150.2422, -2.894073, -1.821503, 1.155975, 0.5562831, 0.3183696, -0.7675872, 0.400821, 0.4840986, -0.7778118, 157.473, 144.0685, 60.21682, 148.1025, 152.7371, 39.62387, -9.370483, -8.668564, -20.59295, -28.43054, 32.38832, -88.86941, -34.90695, 25.54126, -110.6183, -6.47641, 6.847061, -21.74892, 3.030284
26, 4, 0.01267279, 0.02081689, -0.9997031, 0.03815939, -0.05475484, -0.9977704, 178.8071, 179.2737, 31.33199, 183.1411, 177.8098, 145.1268, 4.333969, 1.463913, 113.7948, 0.5754135, 0.4219807, 0.7005938, 0.481197, 0.7474946, 0.4579314, 31.06134, 39.39703, 53.74546, 58.50746, 46.41913, 32.77127, 27.44612, -7.022099, -20.97419, -147.7458, 139.8767, 22.41347, -124.6336, 131.3907, -112.3556, 23.11215, 8.486008, -134.769, 2.974219
