SubjectID, Experiment, Height, Gender, Age, RandomOrderId, TrialArray
04SG, full, 65", female, 24, 4, [4,8,1,5,7,0,3,2,6,7,5,8,1,4,6,2,3,0,4,3,0,8,5,6,7,1,2]
Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime
10, 5, -0.06343295, -0.07629748, -0.9950655, -0.05496638, -0.0637238, -0.9964527, 184.3846, 183.6475, 219.7398, 183.6591, 183.1574, 220.7801, -0.7254944, 0.4901733, 1.040344, 0.9823158, -0.1323675, -0.1324184, 0.9698318, -0.05719824, -0.2369695, 224.989, 97.67733, 97.67441, 193.5701, 103.7307, 93.37525, -31.41884, -6.053337, -4.299156, 40.60435, 85.97021, -122.0654, 9.911011, 79.4267, -127.4049, -30.69334, 6.54351, -5.3395, 3.131712
11, 8, -0.05307556, -0.1064095, -0.992905, -0.06559677, -0.0641682, -0.9957809, 186.117, 183.0598, 206.5094, 183.687, 183.7689, 225.6307, -2.429993, -0.7090759, 19.12135, 0.03044863, 0.2939884, -0.9553241, 0.1735423, 0.04423369, -0.9838325, 162.8949, 178.1745, 5.91309, 177.4257, 169.9963, 75.70052, 14.53073, 8.178207, 69.78743, -23.22209, 4.885345, -200.5963, -6.261368, 13.77263, -149.9302, 16.96072, -8.887283, 50.66609, 2.698447
12, 1, -0.0725771, -0.1347143, -0.9882231, -0.05480761, -0.06309684, -0.9965013, 187.7627, 184.2004, 208.3135, 183.623, 183.1481, 220.9785, -4.139648, 1.052261, 12.66496, -0.3267592, 0.616762, -0.7161239, -0.298274, 0.7454254, -0.5961321, 139.2633, 204.5267, 332.0854, 128.65, 206.581, 338.1917, -10.61327, -2.054367, 6.106262, -48.49939, -20.32631, 123.772, -54.97301, -23.43294, 117.2133, -6.473618, 3.106628, -6.558701, 3.031824
13, 4, -0.06421237, -0.0950111, -0.9934031, -0.05528687, -0.06197032, -0.9965456, 185.4633, 183.6984, 214.0524, 183.5584, 183.1754, 221.7378, -1.904907, 0.5229492, 7.685349, 0.3809667, 0.01984137, -0.924376, 0.4226842, 0.762368, 0.4900339, 178.7704, 157.6018, 87.01864, 57.26796, 40.77978, 29.00556, -121.5024, 116.822, -58.01308, -6.692917, 26.0966, -127.0338, -126.2904, 142.3956, -192.7322, -119.5975, -116.299, -65.69843, 4.17381
14, 6, -0.04842586, -0.1170145, -0.991949, -0.0612085, -0.06234391, -0.9961761, 186.7278, 182.7949, 202.482, 183.5811, 183.516, 224.4735, -3.146667, -0.7211304, 21.99152, 0.4369507, -0.6683576, -0.6019739, 0.2902023, -0.9149526, -0.2804364, 227.9914, 144.0255, 146.8246, 252.9595, 134.0195, 162.4021, 24.96811, 10.00594, 15.57751, 41.26364, 38.76941, -55.65733, 69.37842, 49.49648, -62.07133, 28.11478, -10.72707, -6.414001, 3.286101
15, 2, -0.05943096, -0.08354955, -0.9947298, -0.05872421, -0.06541143, -0.9961289, 184.8011, 183.4191, 215.4252, 183.757, 183.3738, 221.9164, -1.044144, 0.04528809, 6.491211, -0.8196812, -0.06370117, 0.569267, -0.9317948, -0.02212737, 0.3623105, 353.6151, 304.7799, 265.5562, 356.5051, 291.2476, 268.6396, 2.889984, 13.53229, 3.083435, 168.814, -121.3608, 50.13098, 172.7482, -107.8738, 46.72321, 3.934128, -13.487, -3.407776, 2.86528
16, 3, -0.05980279, -0.08985905, -0.9941576, -0.05508502, -0.06668139, -0.9962526, 185.1648, 183.4424, 213.6445, 183.8292, 183.1648, 219.5599, -1.335556, 0.2776337, 5.91539, 0.6242115, -0.7579148, 0.1895398, -0.2404306, -0.9090584, 0.3403028, 284.0406, 73.10926, 140.5255, 290.5232, 324.7581, 194.8145, 6.482635, -251.6488, 54.28909, 98.87582, 110.3332, -73.11902, 106.694, -141.5933, -24.74532, 7.818192, 251.9264, 48.3737, 3.16318
17, 0, -0.1082714, -0.1310546, -0.985445, -0.06959725, -0.06551248, -0.9954216, 187.5753, 186.27, 219.562, 183.7654, 183.9995, 226.7317, -3.809906, 2.270508, 7.169724, -0.3129602, -0.3532783, -0.8816181, -0.1898007, -0.3450982, -0.9191751, 201.8367, 199.544, 221.5369, 200.5783, 191.667, 208.8104, -1.258438, 7.876999, -12.72652, 14.26141, -13.27406, 1.97493, 16.81288, -7.667572, -17.92131, 2.551468, -5.606491, -19.89624, 4.540889
18, 4, -0.0602206, -0.1450114, -0.9875958, -0.05335143, -0.06540781, -0.9964314, 188.3532, 183.4894, 202.5522, 183.7556, 183.0648, 219.2032, -4.59758, 0.4245605, 16.65099, 0.8392999, 0.4382613, 0.3217189, 0.4205674, 0.7903113, 0.4455682, 53.71835, 69.02727, 62.42757, 60.58621, 43.34663, 28.01986, 6.867863, 25.68064, -34.40771, -134.6349, 114.4621, -140.1247, -123.1694, 139.7182, -191.1833, 11.46544, -25.25607, -51.05869, 3.497987
19, 3, -0.03253284, -0.08474051, -0.9958721, -0.05956544, -0.06579175, -0.9960539, 184.8637, 181.871, 201.0024, 183.779, 183.4223, 222.1565, -1.084656, -1.551239, 21.15417, 0.5718081, -0.7783802, 0.2591525, -0.2376307, -0.9072787, 0.3469541, 288.4146, 65.61921, 143.6985, 290.9274, 325.5925, 194.677, 2.512848, -259.9733, 50.97847, 103.5509, 116.2518, -57.30385, 107.1484, -142.1702, -27.47955, 3.597504, 258.4221, 29.8243, 2.855027
20, 0, -0.0919448, -0.119116, -0.9886141, -0.06638766, -0.06592132, -0.9956139, 186.8703, 185.3134, 217.6643, 183.7881, 183.8148, 225.2019, -3.082199, 1.498581, 7.537643, -0.1107935, -0.4775427, -0.8715951, -0.1958763, -0.3399164, -0.9198312, 208.7181, 187.2444, 193.062, 200.2814, 192.0215, 209.9526, -8.436737, -4.777115, 16.89066, 21.84779, -1.930923, -24.60233, 16.49326, -8.206619, -15.24931, -5.354538, 6.275696, 9.353012, 3.25246
21, 8, -0.05320809, -0.07262383, -0.9959391, -0.0503685, -0.06613771, -0.9965384, 184.1706, 183.0581, 216.2285, 183.797, 182.8935, 217.2918, -0.3736115, 0.1646576, 1.063324, 0.1367481, 0.3879956, -0.9114601, 0.1736039, 0.04192348, -0.9839228, 156.9412, 171.4675, 19.41488, 177.5602, 169.9937, 76.42361, 20.61896, 1.473755, 57.00873, -27.22937, 11.59067, -196.8136, -6.236801, 12.89977, -140.8682, 20.99257, -1.309097, 55.94542, 2.654578
22, 5, -0.06080399, -0.09872053, -0.993256, -0.05775064, -0.06553895, -0.9961774, 185.676, 183.5031, 211.6298, 183.7641, 183.3179, 221.3854, -1.911942, 0.1852264, 9.755615, 0.9945784, -0.09420978, -0.04402624, 0.9682631, -0.06198636, -0.2421245, 244.9523, 92.53461, 95.4111, 194.3599, 104.0395, 93.66296, -50.59241, -11.5049, -1.748138, 59.27628, 90.96847, -116.2187, 10.59581, 79.27834, -127.7224, -48.68047, 11.69012, -11.50375, 2.765198
23, 6, -0.06383477, -0.1149886, -0.9913136, -0.05412523, -0.06494436, -0.9964199, 186.6165, 183.6844, 209.0364, 183.7291, 183.1092, 219.8081, -2.88739, 0.5751953, 10.77173, 0.4629198, -0.6981497, -0.5461615, 0.2910278, -0.9143578, -0.2815184, 231.964, 139.7158, 146.453, 252.8871, 134.0485, 162.3444, 20.92314, 5.667328, 15.89145, 45.34746, 43.96864, -62.58344, 69.15799, 49.06078, -57.46371, 23.81053, -5.092133, 5.11972, 2.609322
24, 7, 0.0258106, -0.1067959, -0.9939461, -0.0630472, -0.0650262, -0.9958898, 186.1327, 178.5125, 166.4132, 183.7358, 183.6224, 224.1147, -2.396896, -5.109924, 57.70152, 0.3965654, 0.3115515, -0.8635228, 0.3611103, 0.4877772, -0.7947784, 160.161, 155.3335, 51.84595, 148.4614, 155.5652, 36.51322, -11.69958, -0.2317047, -15.33274, -25.97169, 23.17902, -114.5673, -35.27438, 28.05724, -187.6015, -9.302689, -4.87822, -73.03426, 3.231565
25, 1, -0.08264615, -0.09507838, -0.9920333, -0.05552289, -0.06323381, -0.996453, 185.4746, 184.7623, 220.9986, 183.6311, 183.1893, 221.285, -1.843552, 1.573044, 0.2864227, 0.7700553, 0.6326643, 0.08216415, -0.3181713, 0.730597, -0.6041483, 82.60041, 83.90964, 50.59406, 129.5882, 207.7733, 336.4671, 46.98775, -123.8636, 285.873, -102.8742, 100.8527, -170.4045, -54.04289, -24.58401, 115.1821, 48.83131, 125.4367, 285.5866, 3.35387
26, 2, -0.0483096, -0.1000528, -0.9938088, -0.05755134, -0.06664917, -0.9961153, 185.7489, 182.783, 205.7732, 183.8279, 183.3066, 220.8105, -1.921021, -0.5236511, 15.03734, -0.7543076, -0.1275112, 0.6440195, -0.9466702, -0.01405934, 0.3218971, 348.8007, 310.4903, 260.4052, 357.4991, 288.7796, 269.1491, 8.698425, 21.71069, 8.743958, 163.0518, -127.7074, 54.63202, 173.6712, -105.473, 48.33864, 10.61945, -22.23434, -6.293381, 3.298067
27, 1, -0.0603275, -0.1061516, -0.9925181, -0.05288365, -0.06531228, -0.9964625, 186.1047, 183.4783, 209.6102, 183.75, 183.0379, 218.9972, -2.35463, 0.4403687, 9.387039, -0.1865067, 0.568419, -0.8013207, -0.2967953, 0.7442663, -0.5983145, 144.6499, 193.1023, 341.8346, 128.7957, 206.3838, 338.2591, -15.85417, -13.28152, -3.57547, -41.45476, -9.623993, 132.2244, -54.9543, -23.34589, 119.2619, -13.49954, 13.72189, -12.96251, 3.074731
