SubjectID, Experiment, Height, Gender, Age, RandomOrderId, TrialArray
01LB, flat, 65", female, 27, 2, [2,0,3,4,1,5,7,8,6,1,5,8,6,3,4,7,2,0,8,5,6,0,4,2,3,7,1]
Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime
10, 5, 0.0499241, 0.05149363, -0.9974246, 0.02514277, -0.1007933, -0.9945896, 177.0446, 177.1346, 44.11337, 185.7867, 178.5519, 165.9935, 8.742065, -1.417328, 121.8801, -0.2507743, -0.3285209, 0.9105967, -0.2640017, -0.458636, 0.8485023, 340.1618, 344.6027, 217.3561, 331.6077, 342.7171, 209.9257, -8.554108, 1.88562, -7.430328, 163.1172, -167.4681, 173.2427, 145.821, -164.1652, 43.93225, -17.29617, -3.302948, -129.3104, 4.842415
11, 8, 0.07888879, 0.259888, -0.962411, 0.01659123, -0.1131753, -0.9934365, 164.8884, 175.3139, 16.88562, 186.4993, 179.0432, 171.66, 21.6109, -3.729263, 154.7744, 0.3428518, 0.3653404, -0.865436, 0.2188519, 0.03615842, -0.9750879, 157.1131, 158.3885, 43.18118, 177.8763, 167.35, 80.61842, 20.76318, -8.961502, 37.43723, -7.775238, 16.92546, 26.29556, -8.622955, 11.69322, -91.04157, -0.8477173, 5.232239, -117.3371, 3.942149
12, 6, 0.06226207, 0.08360805, -0.9945517, 0.0276148, -0.1025991, -0.9943394, 175.1947, 176.4178, 36.67468, 185.8911, 178.4092, 164.9357, 10.69644, -1.991425, 128.261, 0.6719228, -0.2101154, 0.710191, 0.811434, -0.157248, 0.5628925, 343.5187, 43.41399, 107.3649, 344.3919, 55.25092, 100.9674, 0.8731689, -11.83693, -6.397446, 168.3241, 133.0038, 70.69019, 158.5008, 123.1583, -63.96829, -9.823273, 9.845505, -134.6585, 5.227887
13, 3, 0.01288341, 0.2022658, -0.9792461, 0.02674226, -0.1110306, -0.9934571, 168.3295, 179.2462, 3.644558, 186.377, 178.4581, 166.458, 18.04749, 0.7881775, 162.8134, 0.9911218, 0.09206279, 0.09592684, 0.9851847, -0.07307708, -0.1551473, 43.82248, 84.47179, 84.69317, 205.2213, 98.94946, 94.24221, 161.3988, -14.47768, 9.549042, -124.507, 94.77446, 81.04861, 18.84424, 79.50861, -72.21575, 143.3513, 15.26585, -153.2644, 3.896331
14, 4, 0.115427, 0.07285754, -0.9906405, 0.04007043, -0.1078564, -0.9933586, 175.7937, 173.354, 57.73989, 186.1967, 177.69, 159.6191, 10.40305, -4.336029, 101.8792, 0.7544607, 0.3664323, -0.5445333, 0.8234519, 0.1920307, -0.5339018, 146.0622, 125.8199, 64.09472, 160.2177, 122.9582, 76.87311, 14.15543, 2.861755, 12.77839, -29.73146, 47.53407, 6.354832, -25.97908, 54.73185, -82.74602, 3.75238, -7.197784, -89.10085, 3.697283
15, 7, 0.124759, 0.02469132, -0.9918799, 0.05036814, -0.1039285, -0.9933086, 178.574, 172.831, 78.80514, 185.9731, 177.0972, 154.1432, 7.399048, -4.266205, 75.33808, 0.5291333, 0.2964316, -0.7950764, 0.4660894, 0.02602326, -0.8843548, 159.5528, 146.3557, 60.74154, 178.3145, 152.209, 86.80431, 18.76166, -5.853287, 26.06278, -19.02116, 26.47522, -18.0636, -7.658554, 24.88814, -67.33891, 11.36261, 1.587082, -49.2753, 3.065498
16, 2, 0.03341103, -0.01231941, -0.9993657, 0.05321527, -0.103216, -0.9932343, 180.7063, 178.0852, 110.2401, 185.9328, 176.9332, 152.7256, 5.226563, 1.152039, 42.48557, -0.8753826, 0.09279598, 0.4744409, -0.8784761, 0.04793365, 0.4753758, 11.06678, 298.4568, 276.0511, 5.757854, 298.4195, 273.1232, -5.308927, 0.03738403, -2.927887, -169.6395, -120.3717, 165.811, -180.175, -121.4863, 120.3976, -10.53549, 1.114655, -45.41345, 5.129638
17, 0, 0.04175102, 0.2194076, -0.9747395, 0.03078867, -0.1164751, -0.9927163, 167.3145, 177.5473, 10.77399, 186.6919, 178.2236, 165.1933, 19.37738, -0.6762238, 154.4193, -0.1735711, -0.08025271, -0.981546, -0.1689542, -0.1600778, -0.9725378, 184.6742, 190.0282, 245.186, 189.347, 189.8554, 226.5453, 4.67276, 0.172821, -18.64064, 17.35968, -12.48083, 234.412, 2.65506, -11.63179, 61.35205, -14.70462, -0.8490448, -173.0599, 2.863734
18, 8, 0.09810068, 0.1600957, -0.9822148, 0.03508249, -0.112362, -0.9930478, 170.7425, 174.2964, 31.49841, 186.4555, 177.9767, 162.6602, 15.71297, -3.680298, 131.1618, 0.319355, 0.3522249, -0.8797445, 0.2267521, 0.03634058, -0.9732743, 158.1802, 160.0487, 42.19794, 177.8616, 166.8853, 80.89488, 19.68141, -6.836594, 38.69695, -12.56227, 14.24773, 10.69953, -8.593826, 11.09143, -81.76532, 3.968445, 3.156296, -92.46485, 4.044617
19, 5, 0.07380671, 0.03639104, -0.9966083, 0.04106023, -0.1049364, -0.9936309, 177.9088, 175.7645, 63.754, 186.0286, 177.6337, 158.6302, 8.119827, -1.869156, 94.87625, -0.0776657, -0.3109598, 0.9472445, -0.2230435, -0.4237308, 0.8778974, 341.8261, 355.3127, 194.0234, 334.235, 345.7447, 207.7614, -7.591125, 9.568024, 13.73807, 163.9173, -179.5482, 130.2694, 148.2064, -168.111, 49.13118, -15.71095, -11.43718, -81.13818, 3.730772
20, 6, 0.02871211, 0.03706921, -0.9989002, 0.05790724, -0.1089913, -0.9923546, 177.8747, 178.3536, 37.75972, 186.2677, 176.6604, 152.0182, 8.393005, 1.693176, 114.2585, 0.7205377, -0.1314727, 0.680838, 0.8129546, -0.1624007, 0.5592234, 349.0705, 46.6227, 100.3407, 343.8065, 55.4763, 101.297, -5.263977, -8.8536, 0.9563446, 171.1957, 131.7309, 62.58098, 157.5388, 121.1841, -50.72118, -13.65698, 10.54678, -113.3022, 3.843108
21, 0, -0.01069958, 0.210644, -0.9775043, 0.03415188, -0.106496, -0.9937264, 167.8392, 180.6271, 357.0922, 186.1169, 178.0317, 162.2196, 18.27774, 2.595459, -194.8726, -0.08497119, -0.06495976, -0.9942637, -0.1667553, -0.1574206, -0.9733506, 183.7381, 184.8847, 232.6024, 189.1869, 189.7216, 226.6494, 5.448853, -4.836868, -5.953003, 15.89886, -4.257584, -124.4898, 3.069977, -11.68991, 64.42975, -12.82889, 7.432327, 188.9196, 2.799411
22, 4, 0.07552323, 0.154889, -0.9850411, 0.04807192, -0.1070457, -0.9930913, 171.0639, 175.6157, 25.99367, 186.1522, 177.2287, 155.8162, 15.08826, -1.612976, 129.8225, 0.797299, 0.3137965, -0.5156027, 0.8131195, 0.1927038, -0.5492741, 148.6753, 122.8902, 68.51668, 160.6674, 124.0396, 76.66727, 11.99216, -1.149384, 8.150597, -22.38866, 52.72549, 42.52301, -25.48476, 53.18909, -79.1489, -3.0961, -0.4635925, -121.6719, 3.841965
23, 2, -0.06297783, 0.01580056, -0.9978899, 0.06127717, -0.1034858, -0.9927416, 179.0929, 183.6112, 284.0843, 185.9512, 176.4679, 149.3689, 6.858292, 7.143311, -134.7154, -0.513352, 0.1198012, 0.849775, -0.9090405, 0.04866951, 0.4138559, 8.024667, 328.8637, 283.136, 6.707185, 294.4782, 273.0646, -1.317482, 34.38547, -10.07141, -171.0682, -145.2525, -0.9482117, -179.244, -118.0103, 123.6957, -8.175781, -27.24216, 124.644, 3.975318
24, 3, 0.1303617, -0.7186752, -0.6830168, 0.03795508, -0.05300554, -0.9978727, 226.4573, 169.1944, 169.7188, 183.0406, 177.8217, 144.3951, -43.41666, -8.627365, -25.3237, 0.9953247, 0.08073977, 0.05300872, 0.972643, -0.07672114, -0.2192707, 56.71358, 86.95144, 85.36238, 199.2845, 102.7043, 94.5101, 142.571, -15.75283, 9.14772, -169.7437, 82.24294, -84.35643, 16.24394, 75.11748, -49.88501, 185.9876, 7.125465, 34.47142, 3.731067
25, 7, 0.1288337, 0.1454328, -0.9809443, 0.01678529, -0.10234, -0.9946079, 171.5669, 172.5178, 41.53658, 185.8748, 179.0332, 170.6856, 14.30789, -6.51535, 129.149, 0.4696924, 0.31088, -0.8262826, 0.4412125, 0.0248235, -0.8970593, 159.3817, 150.3844, 56.50023, 178.4149, 153.81, 86.77982, 19.03319, -3.42569, 30.2796, -12.18513, 22.13345, 14.96364, -7.459839, 25.22311, -83.90574, 4.725296, -3.089661, -98.86938, 3.797752
26, 1, 0.009563819, -0.07253227, -0.9973204, 0.02630358, -0.09558006, -0.9950742, 184.1596, 179.4506, 172.4885, 185.4866, 178.4858, 164.6131, 1.326981, 0.9647827, -7.875412, -0.1446459, 0.3559625, -0.923238, -0.3899904, 0.1808661, -0.9028815, 158.9154, 188.9043, 337.8856, 168.6724, 203.3614, 294.8805, 9.756958, -14.45714, -43.00507, -25.24422, -9.45369, 165.397, -16.81424, -24.87561, 130.2674, 8.429977, 15.42192, -35.12965, 3.58843
