SubjectID, Experiment, Height, Gender, Age, RandomOrderId, TrialArray
01RMB, flat, 52", female, 8, 1, [5,1,3,4,0,2,8,6,7,8,4,7,1,3,6,5,0,2,3,0,8,7,2,5,4,6,1]
Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime
10, 4, -0.006903172, 0.05567454, -0.9984252, -0.00452719, -0.04725313, -0.9988726, 176.8083, 180.3961, 352.9319, 182.7084, 180.2597, 185.4726, 5.900085, 0.1364746, -167.4592, 0.8313119, 0.4027317, -0.3830504, 0.8011983, 0.2477686, -0.5446945, 133.5652, 114.7392, 64.15199, 155.5403, 124.2098, 72.81591, 21.97511, -9.470604, 8.663925, -43.24312, 65.65694, -288.7799, -27.16809, 56.04986, -112.6567, 16.07503, 9.607079, 176.1232, 4.008545
11, 7, -0.01841261, 0.1449183, -0.9892722, -0.01292282, -0.04913079, -0.9987088, 171.666, 181.0663, 352.7591, 182.8164, 180.7413, 194.7366, 11.15033, 0.3249359, -158.0224, 0.5715328, 0.271943, -0.7742077, 0.4463189, 0.05870814, -0.8929461, 160.646, 143.5647, 64.55426, 176.2384, 153.4429, 82.50642, 15.59241, -9.87822, 17.95216, -11.02002, 37.50163, -288.2048, -6.577942, 27.29848, -112.2302, 4.442078, 10.20316, 175.9746, 3.121449
12, 1, -0.04813948, -0.04517549, -0.9978185, -0.0004677077, -0.04451743, -0.9990085, 182.5923, 182.7621, 226.8193, 182.5515, 180.0268, 180.6019, -0.04075623, 2.73526, -46.21735, -0.5685763, 0.4691597, -0.6757294, -0.425417, 0.2437682, -0.8715489, 145.2277, 220.0781, 309.5277, 164.3739, 206.0177, 299.8131, 19.14624, 14.06038, -9.714539, -37.36455, -37.31604, 82.70839, -18.17755, -25.99092, 119.2112, 19.187, -11.32512, 36.50281, 3.264851
13, 3, -0.03265181, -0.12544, -0.991564, -0.006626114, -0.04585931, -0.9989259, 187.21, 181.886, 194.5902, 182.6285, 180.3801, 188.2216, -4.581497, 1.505997, -6.368576, 0.8518974, 0.416274, -0.3177844, 0.9979096, -0.017039, -0.06233923, 127.3582, 110.4571, 63.95787, 195.2871, 93.57461, 90.97822, 67.92892, 16.88248, 27.02035, -59.85183, 71.42896, -130.6324, 12.65858, 86.80544, -97.24343, 72.51041, -15.37649, 33.38892, 4.152701
14, 6, -0.003232753, -0.03543039, -0.9993671, 0.009318458, -0.04812384, -0.9987979, 182.0304, 180.1853, 185.2134, 182.7585, 179.4655, 169.0412, 0.7280273, 0.7198639, -16.17221, 0.6673788, -0.04844196, 0.7431413, 0.7483821, -0.08188994, 0.6581933, 356.2704, 41.92546, 94.15156, 352.9079, 48.66875, 96.24461, -3.362488, -6.743294, 2.093056, 174.24, 138.2599, -91.06181, 170.1495, 130.7967, -72.79654, -4.090515, 7.46315, 18.26527, 2.920987
15, 5, 0.03138142, -0.09931857, -0.9945608, 0.005259188, -0.0485297, -0.9988079, 185.7027, 178.1927, 162.4652, 182.7817, 179.6983, 173.815, -2.921082, -1.505585, 11.34981, -0.6894311, -0.1829627, 0.7008633, -0.1717737, -0.3236626, 0.9304495, 345.3693, 315.4711, 255.1373, 340.8195, 349.5402, 207.9557, -4.549805, -34.06906, -47.18159, 159.6665, -137.2784, 92.67215, 158.0378, -169.8419, 34.14075, -1.628723, 32.56348, -58.5314, 5.119849
16, 0, 0.03126367, -0.1119874, -0.9932177, -0.007447211, -0.04552347, -0.9989355, 186.433, 178.1971, 164.4018, 182.6093, 180.4271, 189.2908, -3.823776, -2.230057, 24.88896, -0.3882744, -0.3876639, -0.8360383, -0.1897703, -0.1313176, -0.9730072, 204.8768, 204.9112, 225.0451, 187.6862, 191.0361, 235.3175, -17.19054, 13.87505, 10.2724, 18.44371, -26.7141, 60.64328, 5.07695, -10.60899, 46.02672, -13.36676, -16.1051, -14.61656, 3.264515
17, 2, -0.01814935, -0.1211063, -0.9924737, 0.01331495, -0.04256789, -0.9990049, 186.9571, 181.0477, 188.5231, 182.4399, 179.2364, 162.6307, -4.517197, 1.811264, -25.89241, -0.9951086, -0.07698783, 0.06190111, -0.8255359, 0.1511976, 0.5437184, 308.8006, 273.5595, 265.576, 15.54022, 303.3699, 280.3787, -293.2604, -29.81036, 14.80267, 121.8435, -92.51186, 77.05296, -166.8997, -124.1335, 117.748, -288.7432, 31.62163, 40.69508, 2.953629
18, 3, 0.05271219, -0.04254005, -0.9977033, 0.006583204, -0.05174099, -0.9986388, 182.4415, 176.9757, 128.9044, 182.9659, 179.6223, 172.749, 0.5244293, -2.646622, 43.8446, 0.6566758, 0.08623945, -0.7492261, 0.9979226, -0.007874713, -0.06394222, 173.4339, 138.7663, 82.51832, 187.0208, 93.66624, 90.45212, 13.58694, 45.10009, 7.9338, -9.007614, 38.20935, -46.38607, 4.054901, 85.95606, -82.29688, 13.06252, -47.74671, -35.9108, 3.297264
19, 0, -0.01758502, -0.1434263, -0.989505, -0.008827738, -0.03931813, -0.9991877, 188.2475, 181.0181, 186.99, 182.2534, 180.5062, 192.6543, -5.994019, 0.5119324, 5.664291, -0.3393187, -0.4254123, -0.8389799, -0.1872459, -0.1270156, -0.9740667, 206.8877, 202.0205, 218.5767, 187.4293, 190.8813, 235.8495, -19.4584, 11.13918, 17.27287, 18.64024, -21.00233, 31.58672, 5.175858, -10.37509, 43.1953, -13.46439, -10.62724, 11.60858, 2.532676
20, 8, 0.04618186, 0.05055474, -0.997653, -0.003550134, -0.04672293, -0.9989016, 177.0991, 177.3497, 42.41177, 182.678, 180.2036, 184.3451, 5.578918, -2.853973, 141.9334, 0.1481219, 0.4380941, -0.8866416, 0.2158524, 0.06356609, -0.9743547, 153.7058, 170.5158, 18.68066, 176.2674, 167.5088, 73.59089, 22.56158, 3.006989, 54.91022, -23.39331, 6.833878, -23.7311, -6.410645, 12.69484, -110.7542, 16.98267, -5.860962, -87.02315, 2.896912
21, 7, -0.01165761, -0.1423243, -0.9897514, 0.01096683, -0.0426683, -0.9990292, 188.1829, 180.6748, 184.6826, 182.4456, 179.3711, 165.5855, -5.73732, 1.303757, -19.09703, 0.5628157, 0.3213103, -0.761576, 0.4560988, 0.05769111, -0.8880572, 157.125, 143.5351, 60.27805, 176.2831, 152.8154, 82.79105, 19.15807, -9.280289, 22.513, -31.05789, 37.13976, -124.4045, -6.162506, 26.55571, -82.79449, 24.89539, 10.58405, 41.61003, 3.019659
22, 2, 0.03474655, -0.03173452, -0.9988922, 0.006589849, -0.0486495, -0.9987942, 181.8197, 178.0078, 132.4059, 182.7886, 179.622, 172.2859, 0.9689178, -1.614212, 39.88002, -0.904348, -0.2423177, 0.3513358, -0.8454707, 0.1639047, 0.5082464, 325.4058, 291.231, 255.0001, 17.87402, 301.0117, 280.9714, -307.5318, -9.780792, 25.97128, 143.5862, -113.2232, 122.5942, -164.9146, -121.3898, 108.6855, -308.5007, 8.16658, -13.90874, 2.898121
23, 5, 0.09935876, -0.04477399, -0.9940439, -0.005929772, -0.04646917, -0.9989021, 182.579, 174.292, 114.2577, 182.6635, 180.3401, 187.272, 0.08450317, -6.048096, 73.01428, -0.7695147, -0.2891975, 0.5693962, -0.1840326, -0.3005767, 0.9358342, 333.0739, 306.4993, 249.4029, 342.1937, 348.8747, 211.4777, 9.119843, -42.3754, -37.92517, 150.4949, -132.2073, 135.1451, 159.5302, -168.5346, 24.20567, 9.035339, 36.3273, -110.9395, 3.341509
24, 4, 0.198297, -0.09132777, -0.975878, -0.005462613, -0.04481792, -0.9989802, 185.3465, 168.514, 114.7289, 182.5688, 180.3133, 186.9492, -2.777695, -11.79933, 72.22026, 0.8784634, 0.2456194, -0.4098457, 0.8028625, 0.2523339, -0.5401291, 149.0659, 115.0113, 74.37895, 154.9593, 123.9309, 72.55244, 5.893417, -8.919533, -1.826508, -36.28061, 53.50263, -40.34998, -27.6095, 56.38243, -114.3967, 8.671112, -2.879799, -74.04677, 3.009324
25, 6, 0.07868211, -0.0844035, -0.9933204, 0.01595297, -0.04443802, -0.9988848, 184.8568, 175.471, 137.0092, 182.5473, 179.085, 160.2522, -2.30954, -3.614029, 23.24295, 0.8212044, -0.0652931, 0.5668863, 0.7794638, -0.07289748, 0.6221914, 353.4297, 55.38226, 94.54597, 353.3175, 51.40208, 95.34291, -0.1121826, 3.980175, 0.7969437, 168.5729, 120.0887, -42.46326, 170.7703, 127.6829, -64.90927, 2.197357, -7.594208, -22.44601, 3.842518
26, 1, 0.0310678, -0.1570592, -0.9871005, -0.01038772, -0.05208756, -0.9985885, 189.0406, 178.1973, 168.8108, 182.9859, 180.596, 191.2784, -6.054733, -2.398712, 22.46761, -0.5986347, 0.3607532, -0.715188, -0.417842, 0.247317, -0.8742096, 153.2328, 219.9304, 301.0743, 164.2036, 205.5462, 300.6209, 10.97078, 14.3842, -0.4533691, -35.8078, -41.73311, 132.2635, -18.78229, -24.9502, 109.3425, 17.02551, -16.78291, -22.92097, 2.97631
