SubjectID, Experiment, Height, Gender, Age, RandomOrderId, TrialArray
07BS, full, 72", male, 16, 4, [4,8,1,5,7,0,3,2,6,7,5,8,1,4,6,2,3,0,4,3,0,8,5,6,7,1,2]
Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime
10, 5, 0.04998367, -0.1312975, -0.9900822, 0.01298694, -0.1219002, -0.9924573, 187.5541, 177.1099, 159.1587, 187.0024, 179.2503, 173.9188, -0.551712, -2.140396, 14.76013, 0.9886915, 0.126304, -0.08084827, 0.9785967, -0.1334811, -0.1566248, 122.6236, 94.67484, 82.71997, 220.4388, 99.09309, 97.76724, 97.81514, -4.418251, 15.04727, -64.93044, 82.43507, -76.43869, 33.43642, 80.15721, -76.15155, 98.36685, 2.277855, 0.2871399, 2.676631
11, 8, 0.1003751, -0.2301664, -0.9679608, 0.02971494, -0.1061093, -0.9939104, 193.3757, 174.0797, 156.4381, 186.0938, 178.2875, 164.3556, -7.281876, -4.207794, 7.917496, 0.2977118, 0.1584928, -0.9414073, 0.2168278, 0.01915067, -0.976022, 170.4435, 162.4509, 61.97051, 178.8759, 167.4749, 84.95262, 8.432465, -5.023987, 22.98211, -22.93219, 11.62885, -94.46757, -7.21785, 10.81265, -79.40295, 15.71434, 0.8161926, 15.06461, 2.476609
12, 1, 0.1145669, -0.10765, -0.9875657, 0.02883722, -0.1034071, -0.994221, 186.221, 173.3827, 133.2171, 185.9379, 178.3386, 164.4178, -0.2831116, -4.955902, 31.20064, -0.2650978, 0.7482512, -0.6081476, -0.2577952, 0.7455845, -0.6145287, 129.1028, 203.5529, 340.4913, 129.4962, 202.7581, 340.9265, 0.3933868, 0.7947998, 0.4352722, -57.11819, -30.17015, 207.2741, -56.4417, -24.41945, 176.5088, 0.6764984, -5.750702, -30.76537, 2.332268
13, 4, -0.03224785, -0.1199507, -0.9922562, 0.01355905, -0.1147208, -0.9933052, 186.8929, 181.8614, 195.0477, 186.5881, 179.2179, 173.2594, -0.304718, 2.643478, -21.78836, 0.6907093, 0.5430508, 0.4775108, 0.5270802, 0.7179692, 0.45465, 48.67446, 55.34258, 51.82479, 57.6562, 49.21953, 36.28338, 8.981739, 6.123043, -15.54142, -138.2184, 126.5188, -143.2229, -128.9319, 129.9984, -136.976, 9.286453, -3.479568, 6.246933, 2.320193
14, 6, -0.0380469, -0.1287315, -0.9909494, 0.03627018, -0.124308, -0.9915805, 187.4017, 182.1988, 196.4652, 187.1455, 177.9052, 163.734, -0.2561646, 4.293594, -32.73117, 0.3244534, -0.8037096, -0.4987793, 0.3603948, -0.902966, -0.2340258, 238.1764, 146.9562, 158.0163, 255.4701, 122.9981, 158.2419, 17.2937, 23.95815, 0.2255859, 50.7747, 35.24255, -38.44884, 68.32457, 54.9071, -5.492081, 17.54987, -19.66455, 32.95676, 3.020299
15, 2, -0.02944796, -0.1539071, -0.9876465, -0.009391752, -0.114287, -0.9934034, 188.8573, 181.7078, 190.8318, 186.5628, 180.5417, 184.6978, -2.294495, 1.166168, -6.133987, -0.8756347, 0.3102203, 0.3701717, -0.8950671, -0.1390307, 0.4237043, 39.9645, 292.916, 289.5082, 341.8337, 295.3318, 261.1708, 301.8692, -2.415741, -28.33743, -148.8928, -111.2082, 98.67641, 155.2709, -114.7901, 76.47296, 304.1637, 3.581909, -22.20345, 3.120204
16, 3, 0.04277639, -0.2334455, -0.9714285, 0.04812878, -0.1169544, -0.9919704, 193.5126, 177.4786, 169.6164, 186.7242, 177.2223, 157.632, -6.788406, 0.2563629, -11.98438, -0.4432653, -0.8467095, 0.294277, -0.05466509, -0.9139922, 0.4020323, 289.1651, 303.5796, 207.6327, 293.743, 352.2569, 183.4227, 4.577881, -48.67731, -24.20999, 95.6525, -126.1009, 38.01637, 107.0188, -175.0346, 25.79076, 11.36629, 48.93367, -12.22562, 2.35432
17, 0, -0.0455907, -0.1447439, -0.9884183, -0.002231249, -0.1158321, -0.9932663, 188.3312, 182.6409, 197.4831, 186.6516, 180.1287, 181.1035, -1.679535, 2.512177, -16.37959, -0.3260509, -0.3379524, -0.8828812, -0.1643966, -0.3584803, -0.9189481, 200.946, 200.2693, 223.9731, 201.3107, 190.1427, 204.6359, 0.3646545, 10.12663, -19.33728, 12.61485, -17.62846, 26.49002, 14.65904, -10.01401, 23.53233, 2.044189, -7.614456, -2.957687, 2.332266
18, 4, 0.0429641, -0.2039763, -0.9780325, -0.01012401, -0.1134565, -0.9934914, 191.7806, 177.4847, 168.1055, 186.5149, 180.5838, 185.0991, -5.265671, -3.099167, 16.99364, 0.565239, 0.6835414, 0.4618183, 0.5933292, 0.7470356, 0.2998305, 55.95602, 50.75008, 39.58827, 68.13143, 63.1909, 38.45818, 12.17542, -12.44081, -1.130093, -135.8246, 126.7346, -128.5172, -118.3835, 117.3929, -146.641, 17.44108, 9.341652, -18.12373, 2.19905
19, 3, 0.04842862, -0.1885829, -0.9808624, -0.007823329, -0.1146722, -0.9933726, 190.883, 177.1734, 165.5975, 186.5849, 180.4512, 183.9029, -4.298096, -3.277817, 18.30536, -0.2611387, -0.9362009, 0.2352333, -0.01061957, -0.9377483, 0.3471532, 284.1044, 312.0125, 195.5856, 290.3145, 358.2478, 180.6488, 6.210114, -46.23538, -14.9368, 93.22134, -134.8391, 29.98811, 103.7296, -177.7966, -3.254044, 10.50821, 42.95757, -33.24216, 2.475625
20, 0, 0.03134619, -0.1221342, -0.9920186, 0.002814412, -0.1123612, -0.9936634, 187.0188, 178.1901, 165.6055, 186.4515, 179.8377, 178.5652, -0.567276, -1.647583, 12.95964, -0.5040546, -0.4255586, -0.7515512, -0.1435319, -0.3462436, -0.9270998, 209.5203, 213.8492, 229.8266, 200.4791, 188.8006, 202.516, -9.041168, 25.04863, -27.31061, 22.50154, -35.65904, 64.22107, 14.02765, -8.96283, 23.95082, -8.473892, -26.69621, -40.27025, 2.676259
21, 8, 0.04573834, -0.2054573, -0.9775968, -0.04539512, -0.1075609, -0.9931616, 191.8689, 177.3213, 167.4496, 186.1811, 182.617, 202.8817, -5.687744, -5.295746, 35.43211, 0.3285525, 0.2755668, -0.9033915, 0.1947656, 0.01595814, -0.98072, 163.0364, 160.0143, 50.01243, 179.0678, 168.7675, 85.31593, 16.03137, -8.75325, 35.30349, -28.83246, 17.30701, -117.4372, -7.113342, 13.8495, -117.5658, 21.71912, 3.457504, -0.128624, 2.420527
22, 5, 0.0559202, -0.182091, -0.9816905, 0.03439678, -0.1158664, -0.992669, 190.5082, 176.7398, 162.9283, 186.6576, 178.0155, 163.4657, -3.850647, -1.275681, 0.537384, 0.9254701, 0.2830948, -0.2517187, 0.9701684, -0.1363408, -0.2004605, 131.6425, 105.2158, 72.9915, 214.2211, 101.6744, 97.99957, 82.57864, 3.541382, 25.00807, -58.86575, 71.52398, -89.93677, 27.56354, 76.34104, -65.46608, 86.42929, -4.817062, 24.47069, 2.543411
23, 6, 0.1674959, -0.2037809, -0.964582, 0.009133957, -0.09230042, -0.9956893, 191.9291, 170.149, 140.5818, 185.2962, 179.4744, 174.3485, -6.632919, -9.325363, 33.76665, 0.1769241, -0.8705072, -0.4592552, 0.3612214, -0.901659, -0.2377604, 242.1851, 158.9312, 168.5116, 255.2278, 123.3534, 158.168, 13.04269, 35.57784, -10.34351, 50.25603, 11.2178, 27.92973, 69.93164, 56.121, -16.18042, 19.67561, -44.9032, -44.11015, 2.864511
24, 7, -0.01884962, -0.1243186, -0.9920634, -0.03019365, -0.1154159, -0.9928582, 187.1427, 181.0885, 188.6217, 186.6306, 181.7419, 194.6604, -0.5120239, -0.6533661, 6.038727, 0.4707813, 0.4703251, -0.7464311, 0.3977562, 0.4580132, -0.794993, 147.785, 147.76, 45.02778, 150.0528, 153.42, 40.9723, 2.267761, -5.660019, -4.055481, -39.35764, 33.32854, -143.5939, -36.57785, 28.32188, -153.6881, 2.779785, 5.006653, -10.09421, 3.187421
25, 1, 0.07592645, -0.1768392, -0.9813067, 0.03367607, -0.1053633, -0.9938634, 190.2155, 175.5757, 156.7636, 186.0515, 178.0593, 162.2752, -4.163971, -2.483643, 5.511566, -0.356047, 0.7166218, -0.5997367, -0.2431629, 0.7326658, -0.6356671, 129.9258, 210.6964, 333.5799, 130.9452, 200.9334, 341.6396, 1.019424, 9.762985, 8.059692, -60.28975, -35.12074, 176.8163, -55.10635, -22.87411, 179.3645, 5.183395, -12.24663, 2.548126, 2.320382
26, 2, 0.08883177, -0.2200487, -0.9714358, 0.04952933, -0.09156979, -0.9945661, 192.7632, 174.7752, 158.0165, 185.2604, 177.149, 151.5914, -7.502792, -2.37384, -6.425079, -0.8623362, 0.005804949, 0.506303, -0.9359932, -0.08973967, 0.3403873, 0.6568882, 300.4185, 270.3857, 345.2306, 289.9845, 264.5234, 344.5737, 10.43393, -5.862244, -192.1063, -125.6433, 112.3692, 159.9702, -112.8355, 112.932, 352.0765, -12.80777, 0.5628357, 2.554184
