SubjectID, Experiment, Height, Gender, Age, TrialArray
HAtest, full, 70, female, 26, [5,2,3,0,8,4,5,2,1,8,2,0,4,6,7,8,4,3,6,5,3,6,7,1,0,7,1]
Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime
10, 2, 0.0006969802, -0.06784147, -0.9976959, 0.01621368, -0.1417741, -0.9897662, 183.89, 179.96, 179.4114, 188.1516, 179.0615, 173.4758, 4.261581, 0.898468, -5.935547, -0.9832276, -0.1202759, 0.1371041, -0.9648014, -0.1886689, 0.1831997, 318.7408, 277.9383, 263.0258, 314.1574, 280.7515, 258.9353, -4.583435, -2.813232, -4.090454, 134.8508, -97.97832, 83.61441, 126.0058, -101.69, 85.4595, -8.845016, 3.7117, 1.845093, 5.198382
11, 0, -0.01396155, -0.09898414, -0.9949913, 0.01606213, -0.1393479, -0.9901133, 185.6812, 180.8039, 188.0285, 188.0112, 179.0706, 173.4247, 2.329926, 1.733307, -14.60378, -0.3552302, -0.3158416, -0.8798042, -0.1520207, -0.3689454, -0.9169345, 199.7477, 201.9869, 228.3591, 201.9183, 189.4136, 202.3937, 2.170624, 12.57333, -25.96545, 14.06644, -21.183, 40.33061, 13.90714, -10.34297, 28.96893, -0.1593018, -10.84003, -11.36168, 4.232014
12, 4, 0.01438489, -0.121727, -0.9924595, 0.01308086, -0.1402571, -0.9900287, 186.9925, 179.1696, 173.2604, 188.0634, 179.243, 174.6718, 1.070908, -0.07341003, 1.411392, 0.5183228, 0.675318, 0.5246782, 0.564028, 0.7207811, 0.402923, 52.15512, 44.65088, 37.5071, 60.79443, 54.45924, 38.044, 8.639313, -9.808357, 0.5368996, -134.8374, 134.5187, -135.7533, -127.269, 124.7838, -136.6278, 7.568405, 9.734947, -0.8744812, 4.33883
13, 6, 0.01325368, -0.09019093, -0.9958364, 0.007019358, -0.1422705, -0.989803, 185.175, 179.2375, 171.6401, 188.1794, 179.5937, 177.1754, 3.004395, -0.3561859, 5.535294, 0.3627276, -0.7494906, -0.5537983, 0.3168296, -0.908345, -0.2729986, 233.5393, 146.776, 154.1746, 253.2721, 130.7501, 160.7713, 19.73277, 16.02588, 6.596664, 48.36427, 32.46155, -17.46552, 65.09265, 48.84361, -16.40414, 16.72838, -16.38206, 1.061371, 4.372349
14, 7, 0.02984209, -0.02193605, -0.9993139, 0.01794761, -0.1440876, -0.9894022, 181.2575, 178.2895, 126.3185, 188.2858, 178.9608, 172.8998, 7.028305, -0.6712799, 46.58128, 0.5737681, 0.3804178, -0.7253086, 0.3856258, 0.4324554, -0.8150308, 152.3234, 141.6536, 56.45496, 152.0496, 154.6792, 41.72379, -0.273819, -13.02556, -14.73117, -28.9341, 36.63589, -69.86356, -36.23622, 24.28162, -131.176, -7.302124, 12.35428, -61.31245, 5.153417
15, 8, -0.002545143, 0.01455984, -0.9998908, 0.008388027, -0.1440357, -0.9895369, 179.1658, 180.1458, 350.0846, 188.2817, 179.5143, 176.6671, 9.115982, 0.6315002, -173.4174, 0.3283308, 0.1757836, -0.9280622, 0.1960341, 0.005837737, -0.9805797, 169.2747, 160.5172, 61.83604, 179.6589, 168.6947, 88.29428, 10.3842, -8.177475, 26.45824, -9.891052, 19.62865, -288.2485, -8.622833, 10.81967, -88.37283, 1.268219, 8.808975, 199.8757, 4.394335
16, 4, -0.01156119, -0.05718337, -0.9982969, 0.01056727, -0.1400103, -0.9900936, 183.2784, 180.6635, 191.4299, 188.0489, 179.3885, 175.6838, 4.770508, 1.274979, -15.74606, 0.5328645, 0.6547341, 0.5360774, 0.5572701, 0.7266073, 0.4018605, 50.69037, 44.82779, 39.1409, 61.05459, 54.20375, 37.48633, 10.36422, -9.375961, -1.654568, -132.588, 135.8357, -152.289, -126.9943, 125.1848, -138.1975, 5.593719, 10.65094, 14.09149, 7.651198
17, 3, 0.04305755, -0.07735119, -0.9960739, -0.001548794, -0.1403236, -0.9901045, 184.4404, 177.5248, 150.8975, 188.0666, 180.0896, 180.6324, 3.626144, -2.564819, 29.73485, -0.4579735, -0.7379788, 0.4956284, -0.1302533, -0.9705697, 0.2025551, 303.8854, 317.2613, 211.8228, 281.7883, 327.2569, 187.6436, -22.09714, -9.995636, -24.17924, 119.445, -139.7365, 60.92532, 93.72168, -147.1673, 7.01123, -25.72328, 7.430817, -53.91409, 4.296429
18, 6, 0.01790959, -0.06386456, -0.997798, 0.01535614, -0.1415037, -0.9898186, 183.6622, 178.9717, 164.3349, 188.1358, 179.1112, 173.8064, 4.473587, -0.1394653, 9.471558, 0.5290753, -0.6960511, -0.4853786, 0.3141953, -0.9125474, -0.2617986, 235.1107, 132.5336, 142.7612, 253.9925, 129.8023, 161.0011, 18.88176, 2.731308, 18.23996, 51.44846, 46.43814, -21.5737, 65.85663, 49.30891, -12.8053, 14.40817, -2.870773, 8.768402, 4.99418
19, 5, 0.02638124, -0.008698842, -0.9996144, 0.01077263, -0.1427375, -0.989702, 180.4986, 178.4882, 108.2492, 188.2068, 179.3764, 175.684, 7.708191, -0.8881531, 67.43475, 0.9992468, -0.00991858, 0.03751829, 0.9661317, -0.1641151, -0.1991376, 345.1917, 87.84975, 90.5687, 219.4929, 101.6466, 99.64072, -125.6987, -13.79685, 9.072014, 164.6931, 90.63848, -17.68054, 31.28616, 77.72978, -76.04327, -133.4069, 12.9087, -58.36273, 4.377159
20, 3, -0.007565033, -0.0905169, -0.9958663, 0.005453344, -0.1387637, -0.9903105, 185.1935, 180.4352, 184.7774, 187.9764, 179.6845, 177.7495, 2.782944, 0.7507477, -7.027969, -0.3615195, -0.7744075, 0.5192271, -0.1127322, -0.9708062, 0.2117231, 303.8412, 325.1519, 205.0247, 282.303, 331.9669, 186.6237, -21.53821, -6.815033, -18.40109, 118.6477, -144.7166, 20.24731, 94.32654, -152.2824, 8.874191, -24.32115, 7.565781, -11.37312, 4.118085
21, 6, 0.005732549, -0.01566131, -0.9998611, 0.0137537, -0.1448745, -0.9893545, 180.8974, 179.6715, 159.8957, 188.3308, 179.2035, 174.5769, 7.433426, 0.4679718, 14.68114, 0.4655347, -0.733838, -0.4947316, 0.3100921, -0.9102926, -0.274245, 236.0133, 136.7415, 147.6096, 253.2339, 131.4895, 161.1886, 17.22063, 5.252029, 13.57892, 55.11595, 42.92998, -12.28609, 64.90315, 47.71404, -13.38831, 9.787201, -4.784058, -1.102219, 4.740278
22, 7, 0.0237344, -0.01066283, -0.9996615, 0.01543454, -0.1439264, -0.989468, 180.6111, 178.6399, 114.1923, 188.2761, 179.1063, 173.879, 7.664993, -0.4664307, 59.68674, 0.5772756, 0.3207043, -0.7509339, 0.3858393, 0.4346547, -0.8137588, 156.8739, 142.4489, 60.94572, 151.8919, 154.6323, 41.5952, -4.98204, -12.18335, -19.35053, -23.73718, 36.19096, -53.24657, -36.38422, 24.47404, -132.2838, -12.64703, 11.71692, -79.03727, 4.754585
23, 1, -0.0926051, -0.09376693, -0.9912781, 0.01263813, -0.1381216, -0.9903346, 185.4036, 185.3371, 224.6428, 187.9398, 179.2689, 174.772, 2.536163, 6.068222, -49.87083, -0.4389873, 0.7381786, -0.5122328, -0.2664289, 0.7017405, -0.6607388, 124.7573, 220.5968, 329.2605, 133.2763, 201.9607, 339.2098, 8.518951, 18.63609, 9.949341, -60.6463, -35.25974, 104.6176, -54.66351, -22.69186, 164.4378, 5.982788, -12.56787, 59.82018, 4.487444
24, 0, 0.02625426, -0.08106424, -0.996363, 0.01149592, -0.1416189, -0.9898545, 184.6514, 178.4906, 162.0544, 188.1421, 179.3346, 175.3592, 3.490723, -0.8440094, 13.30476, -0.3948097, -0.3801584, -0.8364241, -0.1454254, -0.3695281, -0.9177693, 204.442, 205.2683, 226.0831, 201.9315, 189.004, 201.4818, -2.510452, 16.26434, -24.60129, 19.79065, -26.77769, 64.02866, 13.78947, -9.669342, 26.1226, -6.001175, -17.10835, -37.90605, 4.43061
25, 7, -0.003186612, -0.01886194, -0.9998173, 0.02039205, -0.1440844, -0.9893553, 181.0808, 180.1826, 189.5892, 188.286, 178.8192, 171.9445, 7.205215, 1.363388, -17.6447, 0.5530745, 0.3458373, -0.7579613, 0.3904124, 0.4413218, -0.8079686, 155.4741, 143.8822, 57.98228, 151.3561, 154.2101, 41.49736, -4.11795, -10.3278, -16.48492, -25.6067, 36.30035, -131.6069, -36.92987, 24.60916, -130.4472, -11.32317, 11.69119, 1.159775, 3.706811
26, 1, 0.0276878, -0.06655047, -0.9973989, 0.01993969, -0.14048, -0.9898827, 183.8174, 178.4099, 157.4106, 188.0772, 178.846, 171.9214, 4.259888, -0.436142, 14.51079, -0.4084135, 0.7198154, -0.5613061, -0.2577485, 0.6995746, -0.6664541, 127.9468, 216.0401, 330.43, 133.6111, 201.1438, 339.7744, 5.664291, 14.89635, 9.34436, -55.87054, -37.63023, 173.0194, -54.46614, -22.29774, 167.853, 1.404404, -15.33249, -5.166428, 3.846229
27, 4, -0.02899109, 0.01894695, -0.9994, 0.002736263, -0.1429943, -0.9897197, 178.9139, 181.6616, 303.1664, 188.2212, 179.8416, 178.9037, 9.307281, 1.820007, -124.2626, 0.4914601, 0.6637591, 0.5638182, 0.5402671, 0.7390207, 0.4024424, 49.65437, 41.0775, 36.51696, 61.42898, 53.31775, 36.16898, 11.77462, -12.24025, -0.3479881, -129.2595, 140.5841, -266.6494, -126.7922, 126.5238, -142.7348, 2.467331, 14.06026, 123.9146, 2.676126
