SubjectID, Experiment, Height, Gender, Age, TrialArray
gayathri1, Full Stairs, 333, female, 3333, [5,6,7,4,7,8,6,2,4,3,4,3,6,8,2,3,0,8,5,1,5,2,1,0,7,1,0]
Trial, ObjectId, RealStartVectorX, RealStartVectorY, RealStartVectorZ, PerfectStartVectorX, PerfectStartVectorY, PerfectStartVectorZ, RealStartAngleX, RealStartAngleY, RealStartAngleZ, PerfectStartAngleX, PerfectStartAngleY, PerfectStartAngleZ, StartErrorX, StartErrorY, StartErrorZ, RealEndVectorX, RealEndVectorY, RealEndVectorZ, PerfectEndVectorX, PerfectEndVectorY, PerfectEndVectorZ, RealEndAngleX, RealEndAngleY, RealEndAngleZ, PerfectEndAngleX, PerfectEndAngleY, PerfectEndAngle, EndErrorX, EndErrorY, EndErrorZ, RealChangeX, RealChangeY, RealChangeZ, PerfectChangeX, PerfectChangeY, PerfectChangeZ, ChangeErrorX, ChangeErrorY, ChangeErrorZ, ElapsedTime
10, 4, -0.602787, -0.7365692, -0.3067799, 0.0792532, -0.04432476, -0.9958685, 247.3884, 243.0268, 219.2959, 182.5485, 175.4499, 119.2174, -64.83987, 67.57693, -100.0785, 0.8268498, 0.5575191, 0.07410873, 0.6090206, 0.7002866, 0.3724146, 82.42829, 84.8784, 56.00944, 61.99581, 58.55432, 41.01262, -20.43248, 26.32408, -14.99682, -164.9601, 158.1484, -163.2865, -120.5527, 116.8956, -78.20482, 44.40739, 41.25287, 85.08165, 4.616925
11, 3, 0.1358536, -0.1048797, -0.985162, 0.04770641, -0.09876051, -0.9939671, 186.0768, 172.1484, 127.6683, 185.6743, 177.2521, 154.2171, -0.4024963, -5.103699, 26.54873, -0.5475866, -0.8186331, 0.1731734, -0.01063852, -0.9661086, 0.2579164, 281.9442, 287.5495, 213.7787, 284.9473, 357.638, 180.6309, 3.003082, -70.08853, -33.14781, 95.86746, -115.401, 86.11036, 99.27304, -180.3859, 26.41382, 3.405579, 64.98483, -59.69654, 3.813871
12, 6, 0.2418417, 0.04504482, -0.9692697, 0.05661635, -0.1038319, -0.9929821, 177.3392, 165.9902, 79.44913, 185.9695, 176.7367, 151.3977, 8.630264, -10.74652, 71.9486, 0.3636656, -0.8076916, -0.4640925, 0.3297291, -0.8999537, -0.2852405, 240.1187, 141.9176, 155.7602, 252.414, 130.8623, 159.8779, 12.29526, 11.05528, 4.117752, 62.7795, 24.07266, 76.31106, 66.44449, 45.87447, 8.480209, 3.664993, -21.8018, -67.83085, 3.991925
13, 8, -0.01516702, 0.2726865, -0.9619836, 0.05049238, -0.1098563, -0.9926642, 164.174, 180.9033, 356.8164, 186.3151, 177.0881, 155.3155, 22.14117, 3.81514, -201.501, 0.2251735, 0.3823836, -0.8961473, 0.2257702, 0.02124815, -0.9739488, 156.8922, 165.8954, 30.49248, 178.7502, 166.9488, 84.6235, 21.858, -1.053436, 54.13102, -7.281754, 15.00789, -326.324, -7.564926, 10.13931, -70.69196, -0.2831726, 4.868576, 255.632, 3.633433
14, 2, 0.09041306, -0.145492, -0.9852195, 0.06402554, -0.09788639, -0.9931359, 188.4004, 174.7567, 148.142, 185.6291, 176.3114, 146.8121, -2.771378, -1.554688, -1.329849, -0.95936, -0.0116618, 0.2819441, -0.9761665, -0.1221328, 0.179395, 357.6315, 286.3774, 269.3036, 325.7528, 280.4133, 262.8685, -31.87866, 5.964081, -6.435059, 169.231, -111.6207, 121.1616, 140.1237, -104.102, 116.0564, -29.10728, -7.518768, -5.105209, 6.217958
15, 3, 0.08132875, -0.02634051, -0.9963393, 0.05413065, -0.1012206, -0.9933903, 181.5144, 175.3334, 107.9459, 185.818, 176.881, 151.8631, 4.303635, -1.547546, 43.91712, -0.5297477, -0.8275855, 0.1856603, -0.01258567, -0.9641186, 0.2651734, 282.6444, 289.314, 212.6238, 285.3785, 357.2827, 180.7479, 2.734131, -67.96866, -31.87592, 101.13, -113.9806, 104.6779, 99.56049, -180.4017, 28.88483, -1.569504, 66.42111, -75.79304, 4.066497
16, 0, 0.186548, 0.08552471, -0.9787163, 0.04021786, -0.1071293, -0.9934314, 175.0059, 169.2086, 65.37046, 186.1549, 177.6817, 159.4231, 11.14894, -8.473129, 94.05268, -0.04413952, -0.3410316, -0.9390152, -0.1415925, -0.3560182, -0.9236896, 199.96, 182.6913, 187.3748, 201.0782, 188.715, 201.6883, 1.118179, -6.023758, 14.31352, 24.95409, -13.4827, 122.0043, 14.92332, -11.03333, 42.26514, -10.03076, -2.449371, -79.73916, 4.079727
17, 8, 0.1110915, 0.1908682, -0.9753093, 0.06151697, -0.1077634, -0.9922715, 168.9272, 173.5018, 30.20081, 186.1982, 176.4524, 150.28, 17.27103, -2.950638, 120.0792, 0.2595188, 0.3353508, -0.9056436, 0.2236548, 0.02274405, -0.974403, 159.6809, 164.01, 37.73531, 178.6629, 167.0728, 84.1934, 18.98195, -3.062851, 46.45809, -9.246231, 9.491821, 7.5345, -7.535309, 9.379608, -66.08663, 1.710922, 0.1122131, -73.62113, 3.540075
18, 5, 0.08192688, -0.08434229, -0.9930631, 0.04977896, -0.0994923, -0.9937924, 184.8546, 175.2838, 135.8323, 185.717, 177.1325, 153.4198, 0.8624725, -1.848633, 17.58754, 0.991635, 0.1166634, 0.05522559, 0.9794633, -0.1095778, -0.1692466, 64.66829, 86.81241, 83.29014, 212.9208, 99.80363, 96.38345, 148.2525, -12.99123, 13.09331, -120.1863, 88.47142, -52.54215, 27.20378, 77.32883, -57.03638, 147.3901, 11.14259, -4.494232, 3.800164
19, 1, 0.04750875, -0.04743735, -0.9977438, 0.03782742, -0.1011068, -0.9941562, 182.7221, 177.2739, 134.9569, 185.8071, 177.821, 159.4875, 3.085007, -0.5470886, 24.53059, -0.02959875, 0.5476319, -0.8361959, -0.239438, 0.7269707, -0.6435704, 146.7789, 182.0273, 356.9063, 131.5177, 200.4075, 341.77, -15.26114, -18.38028, -15.13626, -35.94319, -4.753387, 221.9493, -54.28934, -22.58658, 182.2825, -18.34615, 17.83319, -39.66685, 3.044113
20, 5, 0.09878141, -0.1741318, -0.9797555, 0.04785021, -0.09574948, -0.9942547, 190.0779, 174.2428, 150.4346, 185.5008, 177.2447, 153.4467, -4.577164, -3.001923, 3.012039, 0.9855986, 0.06392718, 0.1565525, 0.9783018, -0.1110345, -0.1749193, 22.21232, 80.97453, 86.28893, 212.4064, 100.1373, 96.4752, 190.194, -19.16277, 10.18627, -167.8656, 93.26822, -64.14572, 26.90559, 77.10738, -56.97149, 194.7712, 16.16084, 7.174232, 3.384269
21, 2, -0.01332081, -0.08013226, -0.9966953, 0.05655281, -0.09955837, -0.9934233, 184.5966, 180.7657, 189.4383, 185.7229, 176.7418, 150.4018, 1.126358, 4.02388, -39.03644, -0.9856348, -0.01958507, 0.1677518, -0.9661995, -0.1282436, 0.2236341, 353.3409, 279.659, 268.8616, 330.1678, 283.032, 262.4393, -23.1731, -3.373047, -6.422302, 168.7443, -98.89328, 79.42336, 144.4448, -106.2902, 112.0375, -24.29945, 7.396927, 32.61414, 4.205255
22, 1, 0.1016032, 0.04130447, -0.9939672, 0.04799938, -0.1033425, -0.993487, 177.6204, 174.1635, 67.87691, 185.9385, 177.234, 155.0866, 8.3181, -3.07045, 87.20968, -0.07771131, 0.5230802, -0.8487333, -0.2328265, 0.7278243, -0.64503, 148.3542, 185.2315, 351.5497, 131.5488, 199.8473, 342.2608, -16.8054, -14.61578, -9.288849, -29.26625, -11.06798, 283.6728, -54.38976, -22.61331, 187.1742, -25.1235, 11.54533, -96.49852, 3.595236
23, 0, 0.004312411, 0.008272343, -0.9999565, 0.06309768, -0.1029437, -0.9926839, 179.526, 179.7529, 27.53324, 185.9205, 176.363, 148.4944, 6.394516, 3.389893, 120.9612, -0.06650569, -0.3924763, -0.9173545, -0.1431514, -0.3553227, -0.9237172, 203.1629, 184.1465, 189.6175, 201.04, 188.8092, 201.9434, -2.122894, -4.662704, 12.32587, 23.63692, -4.393631, 162.0843, 15.11951, -12.44623, 53.44893, -8.51741, 8.052597, -108.6353, 3.556078
24, 7, 0.1043065, 0.05246025, -0.9931607, 0.05483587, -0.1052105, -0.992937, 176.9764, 174.0045, 63.3002, 186.0484, 176.839, 152.4714, 9.072067, -2.834488, 89.1712, 0.5221086, 0.2864549, -0.8033347, 0.4106137, 0.4493905, -0.7933755, 160.3747, 146.9791, 61.24862, 150.4716, 152.6361, 42.41834, -9.903107, -5.656967, -18.83028, -16.6017, 27.02541, -2.051579, -35.57687, 24.20293, -110.0531, -18.97517, 2.822479, -108.0015, 4.405957
25, 1, 0.09529865, 0.03140065, -0.9949534, 0.05693515, -0.1020295, -0.9931507, 178.1924, 174.5288, 71.76309, 185.8656, 176.7189, 150.8373, 7.673248, -2.190155, 79.07423, -0.05036178, 0.5506427, -0.8332205, -0.2288788, 0.7254578, -0.6490958, 146.5408, 183.4589, 354.7743, 131.8203, 199.4232, 342.4897, -14.72058, -15.96437, -12.28452, -31.6515, -8.930084, 283.0112, -54.04533, -22.7043, 191.6524, -22.39383, 13.77422, -91.35875, 3.571627
26, 0, 0.06671339, -0.1018183, -0.9925637, 0.0648943, -0.09745157, -0.9931223, 185.857, 176.1548, 146.7664, 185.6043, 176.2614, 146.3398, -0.2527008, -0.1066437, -0.4265594, 0.008145764, -0.4115746, -0.9113396, -0.1443434, -0.3530974, -0.9243848, 204.3046, 179.4879, 178.8662, 200.9059, 188.8751, 202.2343, -3.398743, -9.387207, 23.36818, 18.44766, -3.333145, 32.09978, 15.30162, -12.61371, 55.89452, -3.146042, 9.280563, 23.79474, 2.983526
27, 5, 0.1184322, 0.02841272, -0.9925557, 0.05608335, -0.1009825, -0.9933062, 178.3603, 173.1956, 76.5093, 185.8049, 176.7684, 150.9532, 7.444611, -3.572815, 74.44392, 0.984069, 0.08534322, 0.1559641, 0.9787489, -0.1081108, -0.1742493, 28.68738, 80.99416, 85.04343, 211.817, 100.0948, 96.30323, 183.1296, -19.10059, 11.2598, -149.6729, 92.20145, 8.534134, 26.01208, 76.67368, -54.64999, 175.685, 15.52778, -63.18412, 3.518788
